run_key,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,missing_mechanism,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
balance_scale__seed1__setting4__HistGradientBoosting__mnar,balance_scale,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,0.6426,468,94,0.6114649681528662,0.46467529173008626,0.46990740740740744,0.6268577494692144,0.34025541423441724,0.08333333333333333
balance_scale__seed1__setting4__XGBoost__mnar,balance_scale,1,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.31,468,94,0.6369426751592356,0.4596651445966515,0.4611797770751493,0.6389956359326722,0.3631862569785615,0.0
balance_scale__seed1__setting4__LightGBM__mnar,balance_scale,1,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.277,468,94,0.6560509554140127,0.496765601217656,0.5002343686312872,0.66647195442799,0.40779990092510565,0.08333333333333333
balance_scale__seed1__setting5__LogisticRegression__mnar,balance_scale,1,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0306,254,94,0.6050955414012739,0.4351851851851852,0.3900027277686852,0.5410351100315866,0.3812823019809164,0.0
balance_scale__seed1__setting5__LinearSVM__mnar,balance_scale,1,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.0195,254,94,0.5987261146496815,0.4305555555555556,0.38339249884241394,0.5319193907214195,0.37114394874922746,0.0
balance_scale__seed1__setting5__KNN__mnar,balance_scale,1,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.02,254,94,0.6496815286624203,0.46759259259259256,0.4335418616488515,0.6010917851933496,0.44956884282574544,0.0
balance_scale__seed1__setting5__DecisionTree__mnar,balance_scale,1,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.0179,254,94,0.5923566878980892,0.42668696093353625,0.4216445803601767,0.5844140581883819,0.3107878914459997,0.0
balance_scale__seed1__setting5__RandomForest__mnar,balance_scale,1,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,0.5864,254,94,0.6242038216560509,0.4491374936580416,0.41270793746041273,0.5723425845769291,0.39767037229462626,0.0
balance_scale__seed1__setting5__ExtraTrees__mnar,balance_scale,1,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,0.4487,254,94,0.6050955414012739,0.4353120243531203,0.40215588723051415,0.5577843267737744,0.36531600108929346,0.0
balance_scale__seed1__setting5__HistGradientBoosting__mnar,balance_scale,1,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.3861,254,94,0.5987261146496815,0.4308092338914256,0.40304404590118875,0.5589910544414639,0.33915776513539353,0.0
balance_scale__seed1__setting5__XGBoost__mnar,balance_scale,1,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.2607,254,94,0.6305732484076433,0.4537671232876712,0.4176237623762376,0.579105757709529,0.4088020406060408,0.0
balance_scale__seed1__setting5__LightGBM__mnar,balance_scale,1,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.1637,254,94,0.6114649681528662,0.44000507356671736,0.41077441077441074,0.5696454995818054,0.36655075979738677,0.0
balance_scale__seed1__setting6__LogisticRegression__mnar,balance_scale,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.0315,270,0,0.7579617834394905,0.5478817858954845,0.5224446944131983,0.7235920987583558,0.5871340139022907,0.0
balance_scale__seed1__setting6__LinearSVM__mnar,balance_scale,1,6,missing_imbalance,LinearSVM,0.0,0.2,0.8,mnar,0.0194,270,0,0.7579617834394905,0.5478817858954845,0.5224446944131983,0.7235920987583558,0.5871340139022907,0.0
balance_scale__seed1__setting6__KNN__mnar,balance_scale,1,6,missing_imbalance,KNN,0.0,0.2,0.8,mnar,0.0215,270,0,0.6815286624203821,0.4930872653475393,0.4628302976385572,0.6408185505192437,0.47666902597155575,0.0
balance_scale__seed1__setting6__DecisionTree__mnar,balance_scale,1,6,missing_imbalance,DecisionTree,0.0,0.2,0.8,mnar,0.0193,270,0,0.6815286624203821,0.49264332825976664,0.4827498972267021,0.6684786188235564,0.44664004110039524,0.0
balance_scale__seed1__setting6__RandomForest__mnar,balance_scale,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,0.5716,270,0,0.7070063694267515,0.5111618467782851,0.4940202966432475,0.6841611599218366,0.5000129472786343,0.0
balance_scale__seed1__setting6__ExtraTrees__mnar,balance_scale,1,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,0.4436,270,0,0.6815286624203821,0.4928335870116692,0.4745762711864407,0.6571665047320883,0.45531818835553617,0.0
balance_scale__seed1__setting6__HistGradientBoosting__mnar,balance_scale,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.3977,270,0,0.7006369426751592,0.5064053779807205,0.4938560379241517,0.6839237528128457,0.47776084303036215,0.0
balance_scale__seed1__setting6__XGBoost__mnar,balance_scale,1,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.2319,270,0,0.7197452229299363,0.5203576864535768,0.5013395276809911,0.6942979944813097,0.5218857606587717,0.0
balance_scale__seed1__setting6__LightGBM__mnar,balance_scale,1,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.1797,270,0,0.7133757961783439,0.5157914764079148,0.5008686313528539,0.6935830726433333,0.5133252422736763,0.0
balance_scale__seed1__setting7__LogisticRegression__mnar,balance_scale,1,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0315,269,94,0.6114649681528662,0.4429223744292237,0.39909479507166207,0.5522249751356927,0.39614073465675465,0.0
balance_scale__seed1__setting7__LinearSVM__mnar,balance_scale,1,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.02,269,94,0.5668789808917197,0.4109589041095891,0.35234102026554853,0.48715565703908453,0.32496017888853523,0.0
balance_scale__seed1__setting7__KNN__mnar,balance_scale,1,7,all_three,KNN,0.2,0.2,0.8,mnar,0.0204,269,94,0.6178343949044586,0.4474885844748859,0.4053621448579432,0.5609453972671872,0.4058380298483994,0.0
balance_scale__seed1__setting7__DecisionTree__mnar,balance_scale,1,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.0195,269,94,0.5668789808917197,0.4101978691019787,0.3955377955377955,0.5475378125059653,0.25957422956534626,0.0
balance_scale__seed1__setting7__RandomForest__mnar,balance_scale,1,7,all_three,RandomForest,0.2,0.2,0.8,mnar,0.5611,269,94,0.6369426751592356,0.4609969558599696,0.4308659893565554,0.5965092952954989,0.407252026286025,0.0
balance_scale__seed1__setting7__ExtraTrees__mnar,balance_scale,1,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,0.4454,269,94,0.6114649681528662,0.44266869609335363,0.4107796964939822,0.5685788279054884,0.35773505276834594,0.0
balance_scale__seed1__setting7__HistGradientBoosting__mnar,balance_scale,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.3881,269,94,0.6305732484076433,0.4564307458143075,0.42702121419493594,0.5910994904583134,0.392816640498807,0.0
balance_scale__seed1__setting7__XGBoost__mnar,balance_scale,1,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.2427,269,94,0.5923566878980892,0.4290334855403349,0.39047188300919644,0.5402979313046811,0.33488458818342604,0.0
balance_scale__seed1__setting7__LightGBM__mnar,balance_scale,1,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.1737,269,94,0.6305732484076433,0.4564307458143075,0.4275895925380461,0.5919157997429716,0.3968906543752653,0.0
balance_scale__seed2__setting0__LogisticRegression__mnar,balance_scale,2,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0324,468,0,0.8662420382165605,0.6253170979198376,0.6005468555804127,0.8318917814920892,0.7592114987941386,0.0
balance_scale__seed2__setting0__LinearSVM__mnar,balance_scale,2,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0216,468,0,0.8662420382165605,0.6253170979198376,0.6005468555804127,0.8318917814920892,0.7592114987941386,0.0
balance_scale__seed2__setting0__KNN__mnar,balance_scale,2,0,clean,KNN,0.0,0.0,natural,mnar,0.0225,468,0,0.8089171974522293,0.583777270421106,0.5837180890729371,0.8087198298090629,0.6637341500982785,0.0
balance_scale__seed2__setting0__DecisionTree__mnar,balance_scale,2,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.0198,468,0,0.7515923566878981,0.5657026889903602,0.5797331492983667,0.7818095501839618,0.5890370885349825,0.08333333333333333
balance_scale__seed2__setting0__RandomForest__mnar,balance_scale,2,0,clean,RandomForest,0.0,0.0,natural,mnar,0.5828,468,0,0.821656050955414,0.5930999492643328,0.5911753590325018,0.819086976616549,0.6848642122034905,0.0
balance_scale__seed2__setting0__ExtraTrees__mnar,balance_scale,2,0,clean,ExtraTrees,0.0,0.0,natural,mnar,0.457,468,0,0.7898089171974523,0.5701420598680872,0.5762492308688753,0.79840297128529,0.6354441594946126,0.0
balance_scale__seed2__setting0__HistGradientBoosting__mnar,balance_scale,2,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.5996,468,0,0.821656050955414,0.5931633688483003,0.5910808767951625,0.8188685240550572,0.6848642122034905,0.0
balance_scale__seed2__setting0__XGBoost__mnar,balance_scale,2,0,clean,XGBoost,0.0,0.0,natural,mnar,0.2778,468,0,0.8280254777070064,0.5977929984779299,0.5899431677786015,0.81738301076995,0.6944151693375942,0.0
balance_scale__seed2__setting0__LightGBM__mnar,balance_scale,2,0,clean,LightGBM,0.0,0.0,natural,mnar,0.3076,468,0,0.8535031847133758,0.6160578386605784,0.6056873199730343,0.8391951030713543,0.7375857792682884,0.0
balance_scale__seed2__setting1__LogisticRegression__mnar,balance_scale,2,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0369,468,94,0.8598726114649682,0.6204972095383053,0.5969429747207525,0.826854941079994,0.7532000539180632,0.0
balance_scale__seed2__setting1__LinearSVM__mnar,balance_scale,2,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.0279,468,94,0.8535031847133758,0.6159309994926433,0.5924555452770068,0.820636706988693,0.7399910721358329,0.0
balance_scale__seed2__setting1__KNN__mnar,balance_scale,2,1,noise_only,KNN,0.2,0.0,natural,mnar,0.0229,468,94,0.7133757961783439,0.53798833079655,0.551035468843688,0.7419417100945762,0.5253284138633577,0.08333333333333333
balance_scale__seed2__setting1__DecisionTree__mnar,balance_scale,2,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.028,468,94,0.5923566878980892,0.45072298325722987,0.46819626751030463,0.6306748732523119,0.3431399075595116,0.08333333333333333
balance_scale__seed2__setting1__RandomForest__mnar,balance_scale,2,1,noise_only,RandomForest,0.2,0.0,natural,mnar,0.5698,468,94,0.7133757961783439,0.515093860984272,0.5219830397912589,0.7230558290849713,0.5048447749796344,0.0
balance_scale__seed2__setting1__ExtraTrees__mnar,balance_scale,2,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,0.4558,468,94,0.6942675159235668,0.501204972095383,0.5171901384667342,0.7164617737595106,0.48400009150267265,0.0
balance_scale__seed2__setting1__HistGradientBoosting__mnar,balance_scale,2,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,0.6185,468,94,0.6305732484076433,0.47843734145104005,0.4922870774981216,0.6621193492776066,0.39381607168936494,0.08333333333333333
balance_scale__seed2__setting1__XGBoost__mnar,balance_scale,2,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.3101,468,94,0.6369426751592356,0.45991882293252156,0.4814235568067285,0.6667397181673105,0.39830219182842275,0.0
balance_scale__seed2__setting1__LightGBM__mnar,balance_scale,2,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.2644,468,94,0.6751592356687898,0.48750634195839676,0.5032255885432498,0.6969110635955217,0.4513048553871679,0.0
balance_scale__seed2__setting2__LogisticRegression__mnar,balance_scale,2,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0307,468,0,0.7898089171974523,0.5700152207001522,0.5473265473265473,0.7583038411063889,0.6158406854746228,0.0
balance_scale__seed2__setting2__LinearSVM__mnar,balance_scale,2,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0198,468,0,0.7898089171974523,0.5700152207001522,0.547377660741716,0.7583400074638443,0.6160647955550638,0.0
balance_scale__seed2__setting2__KNN__mnar,balance_scale,2,2,missing_only,KNN,0.0,0.2,natural,mnar,0.0216,468,0,0.7515923566878981,0.5423642820903095,0.533801040032001,0.739432060917896,0.5563876994658001,0.0
balance_scale__seed2__setting2__DecisionTree__mnar,balance_scale,2,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.0194,468,0,0.6878980891719745,0.5659563673262303,0.5588466868228773,0.7019693227609516,0.47094710120715116,0.25
balance_scale__seed2__setting2__RandomForest__mnar,balance_scale,2,2,missing_only,RandomForest,0.0,0.2,natural,mnar,0.592,468,0,0.732484076433121,0.5286022323693557,0.5216450216450217,0.7226404169079328,0.522172197290695,0.0
balance_scale__seed2__setting2__ExtraTrees__mnar,balance_scale,2,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,0.45,468,0,0.7261146496815286,0.523972602739726,0.5296065446045968,0.7336924561869291,0.5253077890589888,0.0
balance_scale__seed2__setting2__HistGradientBoosting__mnar,balance_scale,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.6593,468,0,0.7261146496815286,0.5240360223236936,0.5206766917293233,0.7212896891911307,0.5141957389843459,0.0
balance_scale__seed2__setting2__XGBoost__mnar,balance_scale,2,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.2746,468,0,0.7388535031847133,0.5332318619989853,0.5223719266194716,0.7237390964112156,0.5290564659355098,0.0
balance_scale__seed2__setting2__LightGBM__mnar,balance_scale,2,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.2844,468,0,0.7452229299363057,0.537861491628615,0.5292438058395504,0.733094795162826,0.5432005233420918,0.0
balance_scale__seed2__setting3__LogisticRegression__mnar,balance_scale,2,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0317,270,0,0.8280254777070064,0.5981100963977677,0.5752783700544895,0.7970746811891407,0.7065666601741567,0.0
balance_scale__seed2__setting3__LinearSVM__mnar,balance_scale,2,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0193,270,0,0.8471337579617835,0.6118087265347539,0.5885718498857185,0.815519930346282,0.7371080249307663,0.0
balance_scale__seed2__setting3__KNN__mnar,balance_scale,2,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.0204,270,0,0.7261146496815286,0.5251141552511416,0.5015427769985975,0.6946730867153232,0.5621325295091913,0.0
balance_scale__seed2__setting3__DecisionTree__mnar,balance_scale,2,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.018,270,0,0.7579617834394905,0.5476281075596144,0.5386596731138482,0.7461425638367019,0.5797533162131937,0.0
balance_scale__seed2__setting3__RandomForest__mnar,balance_scale,2,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,0.5861,270,0,0.7643312101910829,0.5524479959411467,0.5349364161849711,0.7409571076175399,0.6029626184094661,0.0
balance_scale__seed2__setting3__ExtraTrees__mnar,balance_scale,2,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,0.4457,270,0,0.7770700636942676,0.5615804160324709,0.5424761904761904,0.7515341219290264,0.6288141649540337,0.0
balance_scale__seed2__setting3__HistGradientBoosting__mnar,balance_scale,2,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.391,270,0,0.7961783439490446,0.5751522070015221,0.5637751561415684,0.781085322029553,0.6494312988773205,0.0
balance_scale__seed2__setting3__XGBoost__mnar,balance_scale,2,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.2088,270,0,0.7707006369426752,0.5570142059868087,0.5386973180076629,0.7462332528003515,0.6157013003217343,0.0
balance_scale__seed2__setting3__LightGBM__mnar,balance_scale,2,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.1752,270,0,0.7770700636942676,0.5615169964485033,0.5486111111111112,0.759952229299363,0.6198178960114528,0.0
balance_scale__seed2__setting4__LogisticRegression__mnar,balance_scale,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0321,468,94,0.7515923566878981,0.5426813800101472,0.5208689927583937,0.7215491250948705,0.5452237201559254,0.0
balance_scale__seed2__setting4__LinearSVM__mnar,balance_scale,2,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0196,468,94,0.7515923566878981,0.5426813800101472,0.5208689927583937,0.7215491250948705,0.5452237201559254,0.0
balance_scale__seed2__setting4__KNN__mnar,balance_scale,2,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.0238,468,94,0.6242038216560509,0.4501522070015221,0.46117424242424243,0.6391140706427331,0.3644899956541458,0.0
balance_scale__seed2__setting4__DecisionTree__mnar,balance_scale,2,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.02,468,94,0.49044585987261147,0.4003044140030441,0.4019801596527939,0.523464029251085,0.18503662205510824,0.16666666666666666
balance_scale__seed2__setting4__RandomForest__mnar,balance_scale,2,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,0.5845,468,94,0.5987261146496815,0.4552257737189245,0.4631834215167549,0.6197426953796381,0.3275732662515751,0.08333333333333333
balance_scale__seed2__setting4__ExtraTrees__mnar,balance_scale,2,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,0.4656,468,94,0.5923566878980892,0.4273845763571791,0.4360593255447842,0.604203536670514,0.3011277522048283,0.0
balance_scale__seed2__setting4__HistGradientBoosting__mnar,balance_scale,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,0.6253,468,94,0.6305732484076433,0.4550355149670218,0.46288998357963873,0.6414106868312885,0.36350886511402697,0.0
balance_scale__seed2__setting4__XGBoost__mnar,balance_scale,2,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.2994,468,94,0.6242038216560509,0.4505327245053272,0.46335697399527187,0.6420020779690112,0.3615457662665494,0.0
balance_scale__seed2__setting4__LightGBM__mnar,balance_scale,2,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.272,468,94,0.643312101910828,0.4641045154743784,0.47324550501284285,0.6557916185753574,0.38906461729882136,0.0
balance_scale__seed2__setting5__LogisticRegression__mnar,balance_scale,2,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0308,260,94,0.5668789808917197,0.40740740740740744,0.3486264514301897,0.48398443630302673,0.3181651632732297,0.0
balance_scale__seed2__setting5__LinearSVM__mnar,balance_scale,2,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.0191,260,94,0.535031847133758,0.38425925925925924,0.3105756358768407,0.43153505742716086,0.25925199411078376,0.0
balance_scale__seed2__setting5__KNN__mnar,balance_scale,2,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.0202,260,94,0.5668789808917197,0.430618975139523,0.390092879256966,0.49611613761403756,0.3125457896480676,0.08333333333333333
balance_scale__seed2__setting5__DecisionTree__mnar,balance_scale,2,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.0181,260,94,0.5732484076433121,0.45903094875697614,0.44122851258773593,0.5678519829067105,0.30962766371087913,0.16666666666666666
balance_scale__seed2__setting5__RandomForest__mnar,balance_scale,2,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,0.5586,260,94,0.5923566878980892,0.4261161846778285,0.3957788243502529,0.5490839157809131,0.33090606798980376,0.0
balance_scale__seed2__setting5__ExtraTrees__mnar,balance_scale,2,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,0.4499,260,94,0.5796178343949044,0.44000507356671736,0.4080958660238036,0.5295410123235387,0.31698373236129124,0.08333333333333333
balance_scale__seed2__setting5__HistGradientBoosting__mnar,balance_scale,2,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.4248,260,94,0.5668789808917197,0.4541476407914764,0.4281638232473133,0.5270276436613329,0.27156829907627505,0.16666666666666666
