run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
xgb__kr_vs_kp__seed1__setting18__XGBoost,xgboost_full,kr_vs_kp,1,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,1565,799,0.1196,0.8660826032540676,0.8599476439790577,0.8617148439837796,0.8627914043673014,0.7568974628269297,0.7198952879581152,0.9959728552236746,0.9960729130212068
xgb__kr_vs_kp__seed1__setting19__XGBoost,xgboost_full,kr_vs_kp,1,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,1384,799,0.1114,0.7021276595744681,0.6885915351488443,0.6634062588501841,0.6684071777629145,0.4875496868074515,0.3795811518324607,0.9806427109621204,0.9846987321142092
xgb__kr_vs_kp__seed1__setting20__XGBoost,xgboost_full,kr_vs_kp,1,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1316,0.9173967459324156,0.9163590593493792,0.9170588235294116,0.917290731060885,0.8348591904852706,0.8926701570680629,0.9799050811706655,0.9827608040766784
xgb__kr_vs_kp__seed1__setting21__XGBoost,xgboost_full,kr_vs_kp,1,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,1754,799,0.1201,0.8760951188986232,0.8714075859731063,0.8734272615990207,0.8742322185428663,0.7657421535668256,0.7643979057591623,0.9697728728012356,0.9697937643607132
xgb__kr_vs_kp__seed1__setting22__XGBoost,xgboost_full,kr_vs_kp,1,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,1532,799,0.1182,0.804755944931164,0.7959213780807814,0.793183779119931,0.7953267727886778,0.6546671777398685,0.5942408376963351,0.9744560372644292,0.9762408914997656
xgb__kr_vs_kp__seed1__setting23__XGBoost,xgboost_full,kr_vs_kp,1,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,1376,799,0.1132,0.690863579474343,0.6767015706806283,0.6468757884114036,0.6523352660255982,0.47110660220808,0.3534031413612565,0.9529423581553608,0.9509674590730948
xgb__kr_vs_kp__seed1__setting24__XGBoost,xgboost_full,kr_vs_kp,1,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1328,0.8785982478097623,0.877101460193102,0.8779551427712087,0.8783432233979221,0.7573809130149323,0.8429319371727748,0.953676849096639,0.9584459458704592
xgb__kr_vs_kp__seed1__setting25__XGBoost,xgboost_full,kr_vs_kp,1,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,1774,799,0.1228,0.8222778473091364,0.8152347232161914,0.8151403172616953,0.8167314863805515,0.6721755282741615,0.6544502617801047,0.9524464198274888,0.94940755704424
xgb__kr_vs_kp__seed1__setting26__XGBoost,xgboost_full,kr_vs_kp,1,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,1580,799,0.1195,0.7396745932415519,0.728297989880347,0.7154792231626812,0.7191137208140137,0.5417330388348817,0.468586387434555,0.9356912375858476,0.9388776778468152
xgb__kr_vs_kp__seed1__setting27__XGBoost,xgboost_full,kr_vs_kp,1,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,1344,799,0.1168,0.6595744680851063,0.6441987771039712,0.6023944733914877,0.6089994232735888,0.4119016868378115,0.2931937172774869,0.9088038469747762,0.9135644062711368
xgb__kr_vs_kp__seed1__setting28__XGBoost,xgboost_full,kr_vs_kp,1,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1312,0.8285356695869838,0.8276017929112207,0.8279654557313154,0.8283993140997588,0.6562467040537465,0.806282722513089,0.9270782327017968,0.936974168056172
xgb__kr_vs_kp__seed1__setting29__XGBoost,xgboost_full,kr_vs_kp,1,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,1791,799,0.1255,0.7984981226533167,0.7920135096111592,0.7915376325789802,0.7932062432132388,0.6162132634144176,0.643979057591623,0.9083079086469044,0.9165346982653408
xgb__kr_vs_kp__seed1__setting30__XGBoost,xgboost_full,kr_vs_kp,1,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,1575,799,0.12,0.7359198998748435,0.7239318492849699,0.7087593825848859,0.7126553584256585,0.5431694719418223,0.450261780104712,0.9171531884440092,0.9225769962035836
xgb__kr_vs_kp__seed1__setting31__XGBoost,xgboost_full,kr_vs_kp,1,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,1411,799,0.1163,0.5782227784730913,0.5591202430725577,0.464661405988743,0.4754620800022,0.2461712006754509,0.1230366492146596,0.8676660765628336,0.8870414125627181
xgb__kr_vs_kp__seed1__setting32__XGBoost,xgboost_full,kr_vs_kp,1,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1288,0.9549436795994992,0.9545274774944442,0.954824726724463,0.9549262718616892,0.9097577023180072,0.9450261780104712,0.990219342850327,0.9895592423516332
xgb__kr_vs_kp__seed1__setting33__XGBoost,xgboost_full,kr_vs_kp,1,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,1801,799,0.1178,0.8585732165206508,0.8523139603500446,0.8538252936462322,0.8549793026782089,0.7421391822076964,0.7094240837696335,0.9852693761221388,0.986994076115882
xgb__kr_vs_kp__seed1__setting34__XGBoost,xgboost_full,kr_vs_kp,1,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,1505,799,0.1155,0.6996245306633292,0.7120104963149899,0.6793311036789298,0.6757974223632383,0.5060035250509364,0.9947643979057592,0.9715777116526674,0.9716712734982456
xgb__kr_vs_kp__seed1__setting35__XGBoost,xgboost_full,kr_vs_kp,1,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,1332,799,0.1116,0.590738423028786,0.5719895287958116,0.4850312501847811,0.4952515569514667,0.2840738276174705,0.143979057591623,0.9396304945572338,0.9479412103290584
xgb__kr_vs_kp__seed1__setting36__XGBoost,xgboost_full,kr_vs_kp,1,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1339,0.9136420525657072,0.9126520772910468,0.9133025423768796,0.9135401995090588,0.8272539218891417,0.8900523560209425,0.962572350496566,0.959122890903546
xgb__kr_vs_kp__seed1__setting37__XGBoost,xgboost_full,kr_vs_kp,1,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,1727,799,0.1272,0.7884856070087609,0.7796746895677176,0.7760891590678825,0.778397008418578,0.6179135236690168,0.5785340314136126,0.9504752219167074,0.957298774087422
xgb__kr_vs_kp__seed1__setting38__XGBoost,xgboost_full,kr_vs_kp,1,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,1546,799,0.1231,0.7021276595744681,0.6888112546611925,0.6646835193048287,0.6695919272053433,0.4830472398053941,0.3848167539267015,0.9308762414152448,0.9203810164692902
xgb__kr_vs_kp__seed1__setting39__XGBoost,xgboost_full,kr_vs_kp,1,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,1363,799,0.1203,0.5531914893617021,0.5328323728451794,0.4134435257176111,0.4259850096343884,0.1815270890230494,0.0680628272251308,0.8512498901402439,0.8479646708247669
xgb__kr_vs_kp__seed1__setting40__XGBoost,xgboost_full,kr_vs_kp,1,40,XGBoost,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1588,0.8498122653316645,0.8469967481512173,0.848252722208154,0.848926598866461,0.7022552186739515,0.7827225130890052,0.930738132007483,0.9309618761534776
xgb__kr_vs_kp__seed1__setting41__XGBoost,xgboost_full,kr_vs_kp,1,41,XGBoost,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,1750,799,0.1287,0.7884856070087609,0.7798944090800658,0.7766402831881829,0.7788934697844885,0.6152303505970479,0.5837696335078534,0.9267204037816866,0.9340351580242172
xgb__kr_vs_kp__seed1__setting42__XGBoost,xgboost_full,kr_vs_kp,1,42,XGBoost,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,1522,799,0.1219,0.5957446808510638,0.612160533353422,0.5400656191133044,0.5330556652973995,0.3330126249336294,0.986910994764398,0.900881389129534,0.9022736110183308
xgb__kr_vs_kp__seed1__setting43__XGBoost,xgboost_full,kr_vs_kp,1,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,1366,799,0.1216,0.5519399249061326,0.5314136125654451,0.4089455152577115,0.4216803863459932,0.1838616340887411,0.06282722513089,0.8431391012844174,0.8464678636338557
xgb__kr_vs_kp__seed1__setting44__XGBoost,xgboost_full,kr_vs_kp,1,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1371,0.8310387984981227,0.8290111366404258,0.8298780055043412,0.830493577546498,0.6622892989706568,0.7827225130890052,0.90510000376662,0.9129570548143628
xgb__kr_vs_kp__seed1__setting45__XGBoost,xgboost_full,kr_vs_kp,1,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,1816,799,0.1286,0.7071339173967459,0.695475033585697,0.6788805836848542,0.6830530169334458,0.4674545850826072,0.4293193717277487,0.8809873567114894,0.8913675926822967
xgb__kr_vs_kp__seed1__setting46__XGBoost,xgboost_full,kr_vs_kp,1,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,1541,799,0.1203,0.6120150187734669,0.5945704169648575,0.5268396118285321,0.5356335328995431,0.3183245067220929,0.1963350785340314,0.845913844840358,0.8441998188537239
xgb__kr_vs_kp__seed1__setting47__XGBoost,xgboost_full,kr_vs_kp,1,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,1368,799,0.1188,0.5519399249061326,0.5316333320777933,0.4127412334729408,0.4252655373293976,0.1718574804246638,0.0680628272251308,0.8413185681821036,0.865766084087642
xgb__kr_vs_kp__seed1__setting48__XGBoost,xgboost_full,kr_vs_kp,1,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1323,0.9173967459324156,0.9169083581302496,0.9171786656615152,0.91736483174643,0.83446130047085,0.9057591623036648,0.9644336886511734,0.9654596344450896
xgb__kr_vs_kp__seed1__setting49__XGBoost,xgboost_full,kr_vs_kp,1,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,1719,799,0.1188,0.688360450563204,0.6746330684143784,0.6468273199307681,0.6521326468363713,0.4551308258233751,0.3612565445026178,0.9267455145830978,0.9284872654594724
xgb__kr_vs_kp__seed1__setting50__XGBoost,xgboost_full,kr_vs_kp,1,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,1511,799,0.1165,0.5994993742177722,0.5813715519730812,0.5037267080745342,0.513276689028988,0.2953101326907135,0.1675392670157068,0.9367615854960012,0.9394600199042176
xgb__kr_vs_kp__seed1__setting51__XGBoost,xgboost_full,kr_vs_kp,1,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,1370,799,0.1141,0.5281602002503129,0.506544502617801,0.3572634143947492,0.3717813452319936,0.0829107983478489,0.013089005235602,0.8015336421961907,0.7741631939691538
xgb__kr_vs_kp__seed1__setting52__XGBoost,xgboost_full,kr_vs_kp,1,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1373,0.8548185231539425,0.8537703868318958,0.8542704402515724,0.8546619280389796,0.7090692251842413,0.8298429319371727,0.9285409368840006,0.9316472756471982
xgb__kr_vs_kp__seed1__setting53__XGBoost,xgboost_full,kr_vs_kp,1,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,1793,799,0.128,0.6896120150187734,0.6761616884502869,0.6499328669351989,0.6550955813698648,0.4530225463601078,0.369109947643979,0.8598315065225306,0.8545736051585553
xgb__kr_vs_kp__seed1__setting54__XGBoost,xgboost_full,kr_vs_kp,1,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,1506,799,0.1229,0.5707133917396746,0.5511569801750222,0.4486052009456265,0.4599716548759235,0.2316370755932688,0.1047120418848167,0.8308661970946802,0.8336700742566321
xgb__kr_vs_kp__seed1__setting55__XGBoost,xgboost_full,kr_vs_kp,1,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,1372,799,0.1207,0.5344180225281602,0.5130890052356021,0.3712813483602396,0.3853103006842623,0.1176245146504677,0.0261780104712041,0.8142679573618592,0.8191324536500726
xgb__kr_vs_kp__seed1__setting56__XGBoost,xgboost_full,kr_vs_kp,1,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1411,0.8222778473091364,0.8211671500495938,0.8216069182389937,0.8220861532890956,0.643721890573359,0.7958115183246073,0.9022373724057404,0.902638923485451
xgb__kr_vs_kp__seed1__setting57__XGBoost,xgboost_full,kr_vs_kp,1,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,1753,799,0.1294,0.6570713391739674,0.6422401345938955,0.6037911363998321,0.6101556657414523,0.3924543346189693,0.3036649214659686,0.8707107612339448,0.871199891176645
xgb__kr_vs_kp__seed1__setting58__XGBoost,xgboost_full,kr_vs_kp,1,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,1526,799,0.1256,0.5757196495619524,0.5563925822692631,0.4582964179217906,0.4693443026191176,0.2443766778698066,0.1151832460732984,0.7907140256381282,0.7768487813345228
xgb__kr_vs_kp__seed1__setting59__XGBoost,xgboost_full,kr_vs_kp,1,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,1357,799,0.1247,0.5256570713391739,0.5040365613268547,0.3538536712350397,0.3684486202730123,0.0511382669905677,0.0104712041884816,0.7540365613268547,0.7621487680664315
xgb__kr_vs_kp__seed1__setting60__XGBoost,xgboost_full,kr_vs_kp,1,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1427,0.769712140175219,0.7694891207452885,0.7693649598393575,0.7697569376379109,0.5387685841644668,0.7643979057591623,0.8525870403153918,0.8652765539474685
xgb__kr_vs_kp__seed1__setting61__XGBoost,xgboost_full,kr_vs_kp,1,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,1729,799,0.1315,0.5844806007509387,0.6000508493728577,0.5339896562385811,0.5272703290221076,0.280751798765617,0.9554973821989527,0.7963827890567128,0.7956311697325005
xgb__kr_vs_kp__seed1__setting62__XGBoost,xgboost_full,kr_vs_kp,1,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,1536,799,0.1277,0.5556946182728411,0.535669893404648,0.4222468911996252,0.4344100954901526,0.1790853917819126,0.0785340314136125,0.758496867427524,0.7521791917390174
xgb__kr_vs_kp__seed1__setting63__XGBoost,xgboost_full,kr_vs_kp,1,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,1379,799,0.1236,0.5269086357947435,0.5054553216065891,0.3589276617422313,0.3733025617222751,0.0547415169358561,0.0157068062827225,0.682542970858915,0.6849910229684893
xgb__kr_vs_kp__seed2__setting0__XGBoost,xgboost_full,kr_vs_kp,2,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1163,0.9887359198998747,0.9885494745564803,0.988710383903466,0.9887339039001584,0.9774487711506274,0.9842931937172776,0.999548005574598,0.999601266018338
xgb__kr_vs_kp__seed2__setting1__XGBoost,xgboost_full,kr_vs_kp,2,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,1789,799,0.1077,0.9749687108886108,0.974041709041144,0.9748663101604278,0.9749365851699652,0.9505211153199656,0.9528795811518324,0.9994663954700114,0.9995159498650912
xgb__kr_vs_kp__seed2__setting2__XGBoost,xgboost_full,kr_vs_kp,2,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,1565,799,0.1022,0.9687108886107636,0.967387346667169,0.9685451398894868,0.9686451606695676,0.9387135631061718,0.93717277486911,0.9992498148078396,0.99931809506919
xgb__kr_vs_kp__seed2__setting3__XGBoost,xgboost_full,kr_vs_kp,2,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,1391,799,0.0999,0.9436795994993742,0.9410994764397906,0.943109267232172,0.943358787599073,0.8923398923298556,0.8821989528795812,0.995775107662561,0.996016656546761
xgb__kr_vs_kp__seed2__setting4__XGBoost,xgboost_full,kr_vs_kp,2,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1243,0.9449311639549436,0.944495712330659,0.9447857771076767,0.9449098878309532,0.8896786618254321,0.9345549738219896,0.9920335982522882,0.9928037086118152
xgb__kr_vs_kp__seed2__setting5__XGBoost,xgboost_full,kr_vs_kp,2,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,1789,799,0.1141,0.9286608260325406,0.9267109872311574,0.9281403395831656,0.928408237020344,0.8594973850870832,0.8821989528795812,0.9852976257737266,0.987119759381846
xgb__kr_vs_kp__seed2__setting6__XGBoost,xgboost_full,kr_vs_kp,2,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,1565,799,0.1301,0.9236545682102628,0.9205965070875236,0.9227171029577091,0.9230899584558838,0.8537849368328257,0.8507853403141361,0.984180195110927,0.9850720557230244
xgb__kr_vs_kp__seed2__setting7__XGBoost,xgboost_full,kr_vs_kp,2,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,1391,799,0.1082,0.8848560700876095,0.8795811518324608,0.8818715931296925,0.8826940867795121,0.7886357380717619,0.7591623036649214,0.980187577686542,0.9817648147148138
xgb__kr_vs_kp__seed2__setting8__XGBoost,xgboost_full,kr_vs_kp,2,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,2397,799,0.2326,0.9036295369211514,0.903059751151958,0.9033625127034716,0.9035850328848716,0.8068644384002838,0.8900523560209425,0.9710472459728552,0.9731626786072604
xgb__kr_vs_kp__seed2__setting9__XGBoost,xgboost_full,kr_vs_kp,2,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,1789,799,0.1148,0.8886107634543179,0.8849360302334048,0.886909447723192,0.8875170604843085,0.7852398069283335,0.8010471204188482,0.969371099978656,0.9712167818299472
xgb__kr_vs_kp__seed2__setting10__XGBoost,xgboost_full,kr_vs_kp,2,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,1565,799,0.114,0.8610763454317898,0.8558106394465579,0.8575334323922734,0.8585175749032501,0.7387037167952557,0.7356020942408377,0.9571923612942108,0.961287499368472
xgb__kr_vs_kp__seed2__setting11__XGBoost,xgboost_full,kr_vs_kp,2,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,1391,799,0.1113,0.8022528160200251,0.7936331563021833,0.791050952040465,0.7931702236041656,0.6462480953694683,0.5968586387434555,0.9528733034514796,0.953580894171148
xgb__kr_vs_kp__seed2__setting12__XGBoost,xgboost_full,kr_vs_kp,2,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,2397,799,0.127,0.8635794743429287,0.8628228307406431,0.8631645102244427,0.8634945953186929,0.7265493131013933,0.8455497382198953,0.9489434630306226,0.9547601529895408
xgb__kr_vs_kp__seed2__setting13__XGBoost,xgboost_full,kr_vs_kp,2,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,1789,799,0.1188,0.8498122653316645,0.8456784310771279,0.8471729871719671,0.8480527465585329,0.7078809241168635,0.7513089005235603,0.9457292804499856,0.95208893690196
xgb__kr_vs_kp__seed2__setting14__XGBoost,xgboost_full,kr_vs_kp,2,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,1565,799,0.111,0.8172715894868585,0.8101089808781248,0.8097370824634655,0.8113956217453445,0.6625757896559149,0.6465968586387435,0.9462252187778574,0.9491044033772196
xgb__kr_vs_kp__seed2__setting15__XGBoost,xgboost_full,kr_vs_kp,2,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,1391,799,0.1098,0.7296620775969962,0.7177169259356913,0.7021085626700175,0.706077175931105,0.5269959351934044,0.4450261780104712,0.9028651424410208,0.9066603471555884
xgb__kr_vs_kp__seed2__setting16__XGBoost,xgboost_full,kr_vs_kp,2,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1227,0.9762202753441802,0.9763393473702712,0.9761820712074644,0.9762238569819974,0.9523917541234423,0.9790575916230366,0.9980978567930996,0.9982870945149552
xgb__kr_vs_kp__seed2__setting17__XGBoost,xgboost_full,kr_vs_kp,2,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,1757,799,0.1149,0.9574468085106383,0.9558269614674751,0.9571805961868254,0.957328491922277,0.916744002817478,0.918848167539267,0.9968611498235966,0.9973185723168194
xgb__kr_vs_kp__seed2__setting18__XGBoost,xgboost_full,kr_vs_kp,2,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,1547,799,0.1158,0.9036295369211514,0.8992146596858639,0.901697991713762,0.9023015995910711,0.8209615007937011,0.7984293193717278,0.9925985912840408,0.9925819388906711
xgb__kr_vs_kp__seed2__setting19__XGBoost,xgboost_full,kr_vs_kp,2,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,1411,799,0.1098,0.7071339173967459,0.693717277486911,0.6696947212211151,0.6745659920989853,0.4981690121903749,0.387434554973822,0.9846196341356236,0.983805626394628
xgb__kr_vs_kp__seed2__setting20__XGBoost,xgboost_full,kr_vs_kp,2,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1302,0.9286608260325406,0.9292377616231622,0.9286066996176618,0.9286928098231508,0.8577058963957062,0.9424083769633508,0.9842178613130438,0.9869716460867324
xgb__kr_vs_kp__seed2__setting21__XGBoost,xgboost_full,kr_vs_kp,2,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,1800,799,0.1205,0.8936170212765957,0.8897321933029493,0.8918545789231478,0.8924593385542328,0.7967425815780059,0.8010471204188482,0.976220071063568,0.978175412289194
xgb__kr_vs_kp__seed2__setting22__XGBoost,xgboost_full,kr_vs_kp,2,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,1540,799,0.1175,0.8010012515644556,0.792104536266275,0.7890739015874122,0.7912710450042362,0.6470786385345558,0.5890052356020943,0.9651399299408642,0.9653822209340046
xgb__kr_vs_kp__seed2__setting23__XGBoost,xgboost_full,kr_vs_kp,2,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,1384,799,0.1132,0.6958698372966208,0.6820470325310433,0.6546631686602339,0.6598886520018048,0.4770795550718831,0.3664921465968586,0.9413662787047848,0.928443735476538
xgb__kr_vs_kp__seed2__setting24__XGBoost,xgboost_full,kr_vs_kp,2,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,2397,799,0.1349,0.8823529411764706,0.8810281617637827,0.8817928281836267,0.8821492637245273,0.7647012082555332,0.8507853403141361,0.9550767762753148,0.9541446275678958
