combination,dataset_name,model_name,seed,interaction
noise_imbalance,adult,HistGradientBoosting,2,0.3006752695615215
noise_imbalance,adult,HistGradientBoosting,2,0.28711659348492646
noise_missing,adult,HistGradientBoosting,2,0.00019563089600027617
noise_missing,adult,HistGradientBoosting,2,-0.012063838156718631
noise_missing,adult,HistGradientBoosting,2,0.006808945715190973
noise_missing,adult,HistGradientBoosting,2,0.007088955545227593
noise_missing,adult,HistGradientBoosting,2,0.003908798651859002
noise_missing,adult,HistGradientBoosting,2,0.003320713498734529
noise_missing,adult,HistGradientBoosting,2,0.005147826534169564
noise_missing,adult,HistGradientBoosting,2,0.02228369371503769
noise_missing,adult,HistGradientBoosting,2,0.04456788498487896
missing_imbalance,adult,HistGradientBoosting,2,0.012825774496840858
missing_imbalance,adult,HistGradientBoosting,2,0.0033208394958903487
missing_imbalance,adult,HistGradientBoosting,2,0.01281554782656591
missing_imbalance,adult,HistGradientBoosting,2,-0.008459043987720571
missing_imbalance,adult,HistGradientBoosting,2,8.441583390528251e-05
missing_imbalance,adult,HistGradientBoosting,2,0.019273833195809664
missing_imbalance,adult,HistGradientBoosting,2,0.004308055736352623
missing_imbalance,adult,HistGradientBoosting,2,0.006748762858408863
missing_imbalance,adult,HistGradientBoosting,2,0.0356166695346255
noise_imbalance,adult,HistGradientBoosting,3,0.004190891227654259
noise_imbalance,adult,HistGradientBoosting,3,0.03705839345238815
noise_imbalance,adult,HistGradientBoosting,3,0.10932829357593199
noise_imbalance,adult,HistGradientBoosting,3,0.014249216117295238
noise_imbalance,adult,HistGradientBoosting,3,0.10450290635593795
noise_imbalance,adult,HistGradientBoosting,3,0.27123549447570494
noise_imbalance,adult,HistGradientBoosting,3,0.12540730915388443
noise_imbalance,adult,HistGradientBoosting,3,0.32691226560976017
noise_imbalance,adult,HistGradientBoosting,3,0.27859756109744327
noise_missing,adult,HistGradientBoosting,3,0.014760798853929669
noise_missing,adult,HistGradientBoosting,3,0.008824214151322285
noise_missing,adult,HistGradientBoosting,3,-0.004701511338374265
noise_missing,adult,HistGradientBoosting,3,0.006392327059333902
noise_missing,adult,HistGradientBoosting,3,-0.0004783766308285031
noise_missing,adult,HistGradientBoosting,3,-0.006744292247351402
noise_missing,adult,HistGradientBoosting,3,0.006076729458198371
noise_missing,adult,HistGradientBoosting,3,0.025708827576910842
noise_missing,adult,HistGradientBoosting,3,0.017408688503093295
missing_imbalance,adult,HistGradientBoosting,3,-0.006867199220420672
missing_imbalance,adult,HistGradientBoosting,3,0.007911343129092585
missing_imbalance,adult,HistGradientBoosting,3,0.013740550839791088
missing_imbalance,adult,HistGradientBoosting,3,0.0036343396859477295
missing_imbalance,adult,HistGradientBoosting,3,0.0014338457544321725
missing_imbalance,adult,HistGradientBoosting,3,0.020023656426387815
missing_imbalance,adult,HistGradientBoosting,3,-0.008654531458308745
missing_imbalance,adult,HistGradientBoosting,3,-1.6361692860455967e-05
missing_imbalance,adult,HistGradientBoosting,3,0.018856756548491727
noise_imbalance,adult,HistGradientBoosting,4,-0.004181397350967231
noise_imbalance,adult,HistGradientBoosting,4,0.024568323547302984
noise_imbalance,adult,HistGradientBoosting,4,0.06870206490067587
noise_imbalance,adult,HistGradientBoosting,4,0.01425660319126254
noise_imbalance,adult,HistGradientBoosting,4,0.11361315939059724
noise_imbalance,adult,HistGradientBoosting,4,0.21888475823893028
noise_imbalance,adult,HistGradientBoosting,4,0.13118891894803475
noise_imbalance,adult,HistGradientBoosting,4,0.2723876863345631
noise_imbalance,adult,HistGradientBoosting,4,0.2538655227195439
noise_missing,adult,HistGradientBoosting,4,0.0009892733597381964
noise_missing,adult,HistGradientBoosting,4,0.007846565428267005
noise_missing,adult,HistGradientBoosting,4,0.011484843887230034
noise_missing,adult,HistGradientBoosting,4,-0.004143210488113502
noise_missing,adult,HistGradientBoosting,4,0.012114890753590069
noise_missing,adult,HistGradientBoosting,4,0.007770616801434316
noise_missing,adult,HistGradientBoosting,4,-0.00644225801976428
noise_missing,adult,HistGradientBoosting,4,0.00933320450419084
noise_missing,adult,HistGradientBoosting,4,0.024833173760643645
missing_imbalance,adult,HistGradientBoosting,4,0.004217763982581557
missing_imbalance,adult,HistGradientBoosting,4,-0.006434286486897034
missing_imbalance,adult,HistGradientBoosting,4,-0.008113455691179272
missing_imbalance,adult,HistGradientBoosting,4,0.007115518214301453
missing_imbalance,adult,HistGradientBoosting,4,-0.002485563349924891
missing_imbalance,adult,HistGradientBoosting,4,0.023586117569890597
missing_imbalance,adult,HistGradientBoosting,4,0.01373332857317866
missing_imbalance,adult,HistGradientBoosting,4,0.004663306522895372
missing_imbalance,adult,HistGradientBoosting,4,0.03502435851256791
noise_imbalance,adult,KNN,0,-0.008020393920137425
noise_imbalance,adult,KNN,0,0.014558870315866224
noise_imbalance,adult,KNN,0,0.024252573583697923
noise_imbalance,adult,KNN,0,-0.001548750683131983
noise_imbalance,adult,KNN,0,0.02754119944032929
noise_imbalance,adult,KNN,0,0.0844550781918092
noise_imbalance,adult,KNN,0,0.006701091245820634
noise_imbalance,adult,KNN,0,0.08451474173965057
noise_imbalance,adult,KNN,0,0.07602132568194314
noise_missing,adult,KNN,0,-0.007526631418722229
noise_missing,adult,KNN,0,-0.017758478886520046
noise_missing,adult,KNN,0,-0.0033384586398750304
noise_missing,adult,KNN,0,0.0032513102413760375
noise_missing,adult,KNN,0,-0.0014268152095524567
noise_missing,adult,KNN,0,-0.0053797995587167025
noise_missing,adult,KNN,0,-0.011691270440930435
noise_missing,adult,KNN,0,-0.00015278308561661458
noise_missing,adult,KNN,0,-0.014818463939117121
missing_imbalance,adult,KNN,0,-0.006976360717441121
missing_imbalance,adult,KNN,0,0.015265089785848063
missing_imbalance,adult,KNN,0,0.014651514776320207
missing_imbalance,adult,KNN,0,0.004874394920810099
missing_imbalance,adult,KNN,0,0.011741288096079994
missing_imbalance,adult,KNN,0,0.03024309287150395
missing_imbalance,adult,KNN,0,0.002151813767878541
missing_imbalance,adult,KNN,0,0.028501138706486406
missing_imbalance,adult,KNN,0,0.017705373655940937
noise_imbalance,adult,KNN,1,-0.0007167608640046286
noise_imbalance,adult,KNN,1,0.007393864139983108
noise_imbalance,adult,KNN,1,0.061640372322862236
noise_imbalance,adult,KNN,1,-0.004402750740787442
noise_imbalance,adult,KNN,1,0.039170855213739975
noise_imbalance,adult,KNN,1,0.09501303314282694
