combination,dataset_name,model_name,seed,mitigation,interaction
all_three_excess_over_singles,phoneme,XGBoost,2,random_oversample,0.020901751788006795
noise_imbalance,phoneme,XGBoost,3,class_weight,-0.028756541018404747
all_three_excess_over_singles,phoneme,XGBoost,3,class_weight,-0.012313993107382792
noise_imbalance,phoneme,XGBoost,3,none,0.09043626309441566
all_three_excess_over_singles,phoneme,XGBoost,3,none,0.15646547816030765
noise_imbalance,phoneme,XGBoost,3,random_oversample,-0.0029996309781067376
all_three_excess_over_singles,phoneme,XGBoost,3,random_oversample,0.025197722808925627
noise_imbalance,phoneme,XGBoost,4,class_weight,0.0009264340794590264
all_three_excess_over_singles,phoneme,XGBoost,4,class_weight,0.005878561228008894
noise_imbalance,phoneme,XGBoost,4,none,0.14070136337621408
all_three_excess_over_singles,phoneme,XGBoost,4,none,0.1563500370699069
noise_imbalance,phoneme,XGBoost,4,random_oversample,0.02038052444437588
all_three_excess_over_singles,phoneme,XGBoost,4,random_oversample,0.012625747465873527
noise_imbalance,satimage,LightGBM,0,class_weight,0.23012604679244097
all_three_excess_over_singles,satimage,LightGBM,0,class_weight,0.2688266200316576
noise_imbalance,satimage,LightGBM,0,none,0.2963109399860514
all_three_excess_over_singles,satimage,LightGBM,0,none,0.36945632170094334
noise_imbalance,satimage,LightGBM,0,random_oversample,0.22095742430521093
all_three_excess_over_singles,satimage,LightGBM,0,random_oversample,0.3045439721289977
noise_imbalance,satimage,LightGBM,1,class_weight,0.19280077718343835
all_three_excess_over_singles,satimage,LightGBM,1,class_weight,0.1753454763797434
noise_imbalance,satimage,LightGBM,1,none,0.25661799021562104
all_three_excess_over_singles,satimage,LightGBM,1,none,0.2586546183970483
noise_imbalance,satimage,LightGBM,1,random_oversample,0.20960869339827692
all_three_excess_over_singles,satimage,LightGBM,1,random_oversample,0.18592945595582966
noise_imbalance,satimage,LightGBM,2,class_weight,0.18154996730052986
all_three_excess_over_singles,satimage,LightGBM,2,class_weight,0.1977249366047088
noise_imbalance,satimage,LightGBM,2,none,0.22100843334977005
all_three_excess_over_singles,satimage,LightGBM,2,none,0.27009472625934544
noise_imbalance,satimage,LightGBM,2,random_oversample,0.1812229172865495
all_three_excess_over_singles,satimage,LightGBM,2,random_oversample,0.17865179377616092
noise_imbalance,satimage,LightGBM,3,class_weight,0.182384976781373
all_three_excess_over_singles,satimage,LightGBM,3,class_weight,0.16093076380772098
noise_imbalance,satimage,LightGBM,3,none,0.2487770072733846
all_three_excess_over_singles,satimage,LightGBM,3,none,0.26080319848816025
noise_imbalance,satimage,LightGBM,3,random_oversample,0.17979989127215834
all_three_excess_over_singles,satimage,LightGBM,3,random_oversample,0.18896648504304903
noise_imbalance,satimage,LightGBM,4,class_weight,0.23647699387447918
all_three_excess_over_singles,satimage,LightGBM,4,class_weight,0.22809890369646735
noise_imbalance,satimage,LightGBM,4,none,0.3103004153354407
all_three_excess_over_singles,satimage,LightGBM,4,none,0.3024466379283136
noise_imbalance,satimage,LightGBM,4,random_oversample,0.24577551863057034
all_three_excess_over_singles,satimage,LightGBM,4,random_oversample,0.23055491325069655
noise_imbalance,satimage,LogisticRegression,0,class_weight,0.07282912672489894
all_three_excess_over_singles,satimage,LogisticRegression,0,class_weight,0.17082129840341986
noise_imbalance,satimage,LogisticRegression,0,none,0.25789555810829284
all_three_excess_over_singles,satimage,LogisticRegression,0,none,0.31290892249916463
noise_imbalance,satimage,LogisticRegression,0,random_oversample,0.06512245136112216
all_three_excess_over_singles,satimage,LogisticRegression,0,random_oversample,0.16226059630218237
noise_imbalance,satimage,LogisticRegression,1,class_weight,0.0993140360562138
all_three_excess_over_singles,satimage,LogisticRegression,1,class_weight,0.11436517330514029
noise_imbalance,satimage,LogisticRegression,1,none,0.1504364601886018
all_three_excess_over_singles,satimage,LogisticRegression,1,none,0.21054231199932566
noise_imbalance,satimage,LogisticRegression,1,random_oversample,0.11252856632770802
all_three_excess_over_singles,satimage,LogisticRegression,1,random_oversample,0.08968930357349214
noise_imbalance,satimage,LogisticRegression,2,class_weight,0.04574431888386565
all_three_excess_over_singles,satimage,LogisticRegression,2,class_weight,0.11530664340236574
noise_imbalance,satimage,LogisticRegression,2,none,0.15939848477074137
all_three_excess_over_singles,satimage,LogisticRegression,2,none,0.27807545374843284
noise_imbalance,satimage,LogisticRegression,2,random_oversample,0.04706099315317691
all_three_excess_over_singles,satimage,LogisticRegression,2,random_oversample,0.09661607882984624
noise_imbalance,satimage,LogisticRegression,3,class_weight,0.07615444398397686
all_three_excess_over_singles,satimage,LogisticRegression,3,class_weight,0.1862314395312753
noise_imbalance,satimage,LogisticRegression,3,none,0.23526764545465417
all_three_excess_over_singles,satimage,LogisticRegression,3,none,0.3104032809230278
noise_imbalance,satimage,LogisticRegression,3,random_oversample,0.103892175718717
all_three_excess_over_singles,satimage,LogisticRegression,3,random_oversample,0.16498887203794588
noise_imbalance,satimage,LogisticRegression,4,class_weight,0.08559155518463879
all_three_excess_over_singles,satimage,LogisticRegression,4,class_weight,0.14810034957865892
noise_imbalance,satimage,LogisticRegression,4,none,0.31124899963403035
all_three_excess_over_singles,satimage,LogisticRegression,4,none,0.2729206447729644
noise_imbalance,satimage,LogisticRegression,4,random_oversample,0.09830747085810199
all_three_excess_over_singles,satimage,LogisticRegression,4,random_oversample,0.13255501759601285
noise_imbalance,satimage,RandomForest,0,class_weight,0.27792653468242057
all_three_excess_over_singles,satimage,RandomForest,0,class_weight,0.48904307671241265
noise_imbalance,satimage,RandomForest,0,none,0.2622130589907202
all_three_excess_over_singles,satimage,RandomForest,0,none,0.41603716182726613
noise_imbalance,satimage,RandomForest,0,random_oversample,0.16337526741416042
all_three_excess_over_singles,satimage,RandomForest,0,random_oversample,0.3084265695013615
noise_imbalance,satimage,RandomForest,1,class_weight,0.2478729615054509
all_three_excess_over_singles,satimage,RandomForest,1,class_weight,0.312373143298325
noise_imbalance,satimage,RandomForest,1,none,0.23933557638912073
all_three_excess_over_singles,satimage,RandomForest,1,none,0.22865713747267513
noise_imbalance,satimage,RandomForest,1,random_oversample,0.18790922953701694
all_three_excess_over_singles,satimage,RandomForest,1,random_oversample,0.1570125744170232
noise_imbalance,satimage,RandomForest,2,class_weight,0.23848275832361843
all_three_excess_over_singles,satimage,RandomForest,2,class_weight,0.34611949911495504
noise_imbalance,satimage,RandomForest,2,none,0.21995207149239404
all_three_excess_over_singles,satimage,RandomForest,2,none,0.27205858667261185
noise_imbalance,satimage,RandomForest,2,random_oversample,0.14857690975627313
all_three_excess_over_singles,satimage,RandomForest,2,random_oversample,0.15875396589333257
noise_imbalance,satimage,RandomForest,3,class_weight,0.31368908497686665
all_three_excess_over_singles,satimage,RandomForest,3,class_weight,0.4111685124765385
noise_imbalance,satimage,RandomForest,3,none,0.28977339019541626
all_three_excess_over_singles,satimage,RandomForest,3,none,0.3068460669036094
noise_imbalance,satimage,RandomForest,3,random_oversample,0.17958555051998637
all_three_excess_over_singles,satimage,RandomForest,3,random_oversample,0.18854081801483658
noise_imbalance,satimage,RandomForest,4,class_weight,0.36860763561320276
all_three_excess_over_singles,satimage,RandomForest,4,class_weight,0.44508272926225056
noise_imbalance,satimage,RandomForest,4,none,0.33700131218576723
all_three_excess_over_singles,satimage,RandomForest,4,none,0.33177923993916697
noise_imbalance,satimage,RandomForest,4,random_oversample,0.25803155327534233
all_three_excess_over_singles,satimage,RandomForest,4,random_oversample,0.286883949054661
noise_imbalance,satimage,XGBoost,0,class_weight,0.11261134075222556
all_three_excess_over_singles,satimage,XGBoost,0,class_weight,0.17496442573944115
noise_imbalance,satimage,XGBoost,0,none,0.2610107291465902
all_three_excess_over_singles,satimage,XGBoost,0,none,0.3848611946823658
noise_imbalance,satimage,XGBoost,0,random_oversample,0.1362647179253249
all_three_excess_over_singles,satimage,XGBoost,0,random_oversample,0.20422011699983067
noise_imbalance,satimage,XGBoost,1,class_weight,0.12136391674230607
all_three_excess_over_singles,satimage,XGBoost,1,class_weight,0.11749857442929057
noise_imbalance,satimage,XGBoost,1,none,0.21952858115122043
all_three_excess_over_singles,satimage,XGBoost,1,none,0.2503762892349527
noise_imbalance,satimage,XGBoost,1,random_oversample,0.15741589517961696
all_three_excess_over_singles,satimage,XGBoost,1,random_oversample,0.16176963010876155
noise_imbalance,satimage,XGBoost,2,class_weight,0.09926674105324085
all_three_excess_over_singles,satimage,XGBoost,2,class_weight,0.1227580716992337
noise_imbalance,satimage,XGBoost,2,none,0.21660259818455285
all_three_excess_over_singles,satimage,XGBoost,2,none,0.26854774611474963
noise_imbalance,satimage,XGBoost,2,random_oversample,0.13500675688056318
all_three_excess_over_singles,satimage,XGBoost,2,random_oversample,0.13921906407197804
noise_imbalance,satimage,XGBoost,3,class_weight,0.10464188620934767
all_three_excess_over_singles,satimage,XGBoost,3,class_weight,0.12970812020345024
noise_imbalance,satimage,XGBoost,3,none,0.28603455292993063
all_three_excess_over_singles,satimage,XGBoost,3,none,0.31989832349236813
noise_imbalance,satimage,XGBoost,3,random_oversample,0.1565743968546176
all_three_excess_over_singles,satimage,XGBoost,3,random_oversample,0.15591700450952395
noise_imbalance,satimage,XGBoost,4,class_weight,0.15114369112532622
all_three_excess_over_singles,satimage,XGBoost,4,class_weight,0.13318476521457978
noise_imbalance,satimage,XGBoost,4,none,0.2962765352866723
all_three_excess_over_singles,satimage,XGBoost,4,none,0.3075336531078955
noise_imbalance,satimage,XGBoost,4,random_oversample,0.1880007153097687
all_three_excess_over_singles,satimage,XGBoost,4,random_oversample,0.1686046325092908
noise_imbalance,segmentation,LightGBM,0,class_weight,0.3796160758128545
all_three_excess_over_singles,segmentation,LightGBM,0,class_weight,0.35215694399324693
noise_imbalance,segmentation,LightGBM,0,none,0.43266249696920456
all_three_excess_over_singles,segmentation,LightGBM,0,none,0.41088038949886296
noise_imbalance,segmentation,LightGBM,0,random_oversample,0.40297823899207375
all_three_excess_over_singles,segmentation,LightGBM,0,random_oversample,0.35013680881695486
noise_imbalance,segmentation,LightGBM,1,class_weight,0.3425463696798504
all_three_excess_over_singles,segmentation,LightGBM,1,class_weight,0.33415203630078993
noise_imbalance,segmentation,LightGBM,1,none,0.4240180237549661
all_three_excess_over_singles,segmentation,LightGBM,1,none,0.4181194536133155
noise_imbalance,segmentation,LightGBM,1,random_oversample,0.3522959033408488
all_three_excess_over_singles,segmentation,LightGBM,1,random_oversample,0.3290761812924524
noise_imbalance,segmentation,LightGBM,2,class_weight,0.41722985057297746
all_three_excess_over_singles,segmentation,LightGBM,2,class_weight,0.3595065247525362
noise_imbalance,segmentation,LightGBM,2,none,0.5309227220749198
all_three_excess_over_singles,segmentation,LightGBM,2,none,0.45948263365903474
noise_imbalance,segmentation,LightGBM,2,random_oversample,0.41638491823285895
all_three_excess_over_singles,segmentation,LightGBM,2,random_oversample,0.36184982518779385
noise_imbalance,segmentation,LightGBM,3,class_weight,0.41009849070998694
all_three_excess_over_singles,segmentation,LightGBM,3,class_weight,0.3617864886159632
noise_imbalance,segmentation,LightGBM,3,none,0.47613478603742765
all_three_excess_over_singles,segmentation,LightGBM,3,none,0.4244516135157226
noise_imbalance,segmentation,LightGBM,3,random_oversample,0.3340723394404133
all_three_excess_over_singles,segmentation,LightGBM,3,random_oversample,0.37184195566242306
noise_imbalance,segmentation,LightGBM,4,class_weight,0.29332144585943065
all_three_excess_over_singles,segmentation,LightGBM,4,class_weight,0.3786057145650461
noise_imbalance,segmentation,LightGBM,4,none,0.39267871590039927
all_three_excess_over_singles,segmentation,LightGBM,4,none,0.47533314396770887
noise_imbalance,segmentation,LightGBM,4,random_oversample,0.30941103502311507
all_three_excess_over_singles,segmentation,LightGBM,4,random_oversample,0.3929005834450332
noise_imbalance,segmentation,LogisticRegression,0,class_weight,0.1416481472484864
all_three_excess_over_singles,segmentation,LogisticRegression,0,class_weight,0.15450724333408594
noise_imbalance,segmentation,LogisticRegression,0,none,0.46918919531583736
all_three_excess_over_singles,segmentation,LogisticRegression,0,none,0.4153738461232127
noise_imbalance,segmentation,LogisticRegression,0,random_oversample,0.17473289014535964
all_three_excess_over_singles,segmentation,LogisticRegression,0,random_oversample,0.15050222288892112
noise_imbalance,segmentation,LogisticRegression,1,class_weight,0.05946392410458623
all_three_excess_over_singles,segmentation,LogisticRegression,1,class_weight,0.15135464148540168
noise_imbalance,segmentation,LogisticRegression,1,none,0.2905425120405397
all_three_excess_over_singles,segmentation,LogisticRegression,1,none,0.15829839017875158
noise_imbalance,segmentation,LogisticRegression,1,random_oversample,0.07693069278284426
all_three_excess_over_singles,segmentation,LogisticRegression,1,random_oversample,0.1601979473524635
noise_imbalance,segmentation,LogisticRegression,2,class_weight,0.0792963936013138
all_three_excess_over_singles,segmentation,LogisticRegression,2,class_weight,0.014954751796633414
noise_imbalance,segmentation,LogisticRegression,2,none,0.3708851566029572
all_three_excess_over_singles,segmentation,LogisticRegression,2,none,0.30441422405299545
noise_imbalance,segmentation,LogisticRegression,2,random_oversample,0.09525134465173002
all_three_excess_over_singles,segmentation,LogisticRegression,2,random_oversample,0.018225173796950322
noise_imbalance,segmentation,LogisticRegression,3,class_weight,0.11270040092424782
all_three_excess_over_singles,segmentation,LogisticRegression,3,class_weight,0.23044502688204782
noise_imbalance,segmentation,LogisticRegression,3,none,0.4220089220401979
all_three_excess_over_singles,segmentation,LogisticRegression,3,none,0.4239512296420077
noise_imbalance,segmentation,LogisticRegression,3,random_oversample,0.12558492185499825
all_three_excess_over_singles,segmentation,LogisticRegression,3,random_oversample,0.25787754317526546
noise_imbalance,segmentation,LogisticRegression,4,class_weight,0.05804248041821447
all_three_excess_over_singles,segmentation,LogisticRegression,4,class_weight,0.14799350974270742
noise_imbalance,segmentation,LogisticRegression,4,none,0.4273682927739455
all_three_excess_over_singles,segmentation,LogisticRegression,4,none,0.4150491522226343
noise_imbalance,segmentation,LogisticRegression,4,random_oversample,0.11173675416748174
all_three_excess_over_singles,segmentation,LogisticRegression,4,random_oversample,0.2057181722633865
