run_key,dataset_name,seed,setting_name,label_noise,missing_rate,imbalance_level,model_name,mitigation,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,observed_majority_class,desired_nonmajority,actual_nonmajority,imbalance_feasible,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
mfeat_morphological__seed2__imbalance_only__LogisticRegression__none,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LogisticRegression,none,0.0261,188,0,4,38,38,True,0.494,0.49400000000000005,0.43095346003129464,0.4309534600312946,0.480997686597434,0.4
mfeat_morphological__seed2__imbalance_only__LogisticRegression__class_weight,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LogisticRegression,class_weight,0.035,188,0,4,38,38,True,0.694,0.6940000000000001,0.688205345618547,0.6882053456185471,0.663787013329514,0.76
mfeat_morphological__seed2__imbalance_only__LogisticRegression__random_oversample,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LogisticRegression,random_oversample,0.0453,188,0,4,38,38,True,0.69,0.6900000000000001,0.6826139238386484,0.6826139238386484,0.6596463200322451,0.76
mfeat_morphological__seed2__imbalance_only__RandomForest__none,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,RandomForest,none,0.3788,188,0,4,38,38,True,0.544,0.5439999999999999,0.5262742925418112,0.5262742925418111,0.5188468264708687,0.44
mfeat_morphological__seed2__imbalance_only__RandomForest__class_weight,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,RandomForest,class_weight,0.3867,188,0,4,38,38,True,0.524,0.524,0.49636969410743037,0.4963696941074304,0.503047789583776,0.4
mfeat_morphological__seed2__imbalance_only__RandomForest__random_oversample,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,RandomForest,random_oversample,0.4805,188,0,4,38,38,True,0.586,0.5860000000000001,0.5803296484320682,0.5803296484320682,0.5581669072128445,0.54
mfeat_morphological__seed2__imbalance_only__XGBoost__none,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,XGBoost,none,0.2877,188,0,4,38,38,True,0.496,0.496,0.44695246156451185,0.4469524615645119,0.4724081467743317,0.36
mfeat_morphological__seed2__imbalance_only__XGBoost__class_weight,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,XGBoost,class_weight,0.3056,188,0,4,38,38,True,0.644,0.6440000000000001,0.6429177206226652,0.6429177206226653,0.6143991667647456,0.74
mfeat_morphological__seed2__imbalance_only__XGBoost__random_oversample,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,XGBoost,random_oversample,0.5236,188,0,4,38,38,True,0.59,0.5900000000000001,0.590947900462315,0.5909479004623152,0.5610318920117185,0.52
mfeat_morphological__seed2__imbalance_only__LightGBM__none,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LightGBM,none,0.332,188,0,4,38,38,True,0.518,0.518,0.495174731770985,0.495174731770985,0.4901074511278381,0.5
mfeat_morphological__seed2__imbalance_only__LightGBM__class_weight,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LightGBM,class_weight,0.3405,188,0,4,38,38,True,0.576,0.5760000000000001,0.5391963019638142,0.5391963019638142,0.5486892626098794,0.5
mfeat_morphological__seed2__imbalance_only__LightGBM__random_oversample,mfeat_morphological,2,imbalance_only,0.0,0.0,0.8,LightGBM,random_oversample,0.812,188,0,4,38,38,True,0.57,0.57,0.5492867174322968,0.5492867174322967,0.5467571175276457,0.46
mfeat_morphological__seed2__noise_imbalance__LogisticRegression__none,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LogisticRegression,none,0.026,212,300,0,42,42,True,0.142,0.142,0.08196298807743461,0.08196298807743461,0.11529450063288733,0.36
mfeat_morphological__seed2__noise_imbalance__LogisticRegression__class_weight,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LogisticRegression,class_weight,0.0356,212,300,0,42,42,True,0.606,0.6060000000000001,0.6066866346051324,0.6066866346051324,0.5663425650259675,0.82
mfeat_morphological__seed2__noise_imbalance__LogisticRegression__random_oversample,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LogisticRegression,random_oversample,0.0556,212,300,0,42,42,True,0.564,0.5640000000000001,0.5646703109708927,0.5646703109708927,0.5178715926009367,0.72
mfeat_morphological__seed2__noise_imbalance__RandomForest__none,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,RandomForest,none,0.3742,212,300,0,42,42,True,0.306,0.306,0.27897552540129905,0.2789755254012991,0.2961266971809967,0.7
mfeat_morphological__seed2__noise_imbalance__RandomForest__class_weight,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,RandomForest,class_weight,0.3651,212,300,0,42,42,True,0.3,0.3,0.2668336568930994,0.26683365689309935,0.2846716246077898,0.74
mfeat_morphological__seed2__noise_imbalance__RandomForest__random_oversample,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,RandomForest,random_oversample,0.4727,212,300,0,42,42,True,0.416,0.41600000000000004,0.394699447809024,0.39469944780902405,0.384434368616636,0.84
mfeat_morphological__seed2__noise_imbalance__XGBoost__none,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,XGBoost,none,0.2589,212,300,0,42,42,True,0.276,0.2760000000000001,0.26573779478907544,0.26573779478907544,0.2628768396278597,0.32
mfeat_morphological__seed2__noise_imbalance__XGBoost__class_weight,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,XGBoost,class_weight,0.3825,212,300,0,42,42,True,0.438,0.438,0.40416837735552996,0.40416837735553,0.3920307597636395,0.64
mfeat_morphological__seed2__noise_imbalance__XGBoost__random_oversample,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,XGBoost,random_oversample,0.5687,212,300,0,42,42,True,0.382,0.382,0.37342748217406496,0.37342748217406496,0.35229176903165266,0.56
mfeat_morphological__seed2__noise_imbalance__LightGBM__none,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LightGBM,none,0.4474,212,300,0,42,42,True,0.304,0.30399999999999994,0.30672163141156156,0.30672163141156156,0.2814824167249018,0.2
mfeat_morphological__seed2__noise_imbalance__LightGBM__class_weight,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LightGBM,class_weight,0.4089,212,300,0,42,42,True,0.338,0.33799999999999997,0.3386776359584765,0.3386776359584765,0.3050091123937385,0.28
mfeat_morphological__seed2__noise_imbalance__LightGBM__random_oversample,mfeat_morphological,2,noise_imbalance,0.2,0.0,0.8,LightGBM,random_oversample,0.9517,212,300,0,42,42,True,0.324,0.32399999999999995,0.3165447208874996,0.31654472088749963,0.29446391651995785,0.54
mfeat_morphological__seed2__all_three__LogisticRegression__none,mfeat_morphological,2,all_three,0.2,0.2,0.8,LogisticRegression,none,0.0264,199,300,1,40,40,True,0.228,0.22799999999999998,0.1834794977230175,0.18347949772301753,0.24700227261227278,1.0
mfeat_morphological__seed2__all_three__LogisticRegression__class_weight,mfeat_morphological,2,all_three,0.2,0.2,0.8,LogisticRegression,class_weight,0.0355,199,300,1,40,40,True,0.522,0.522,0.5154319000916906,0.5154319000916906,0.4744331429563872,0.9
mfeat_morphological__seed2__all_three__LogisticRegression__random_oversample,mfeat_morphological,2,all_three,0.2,0.2,0.8,LogisticRegression,random_oversample,0.0457,199,300,1,40,40,True,0.45,0.45,0.43280739756719633,0.4328073975671964,0.39209805659971464,0.74
mfeat_morphological__seed2__all_three__RandomForest__none,mfeat_morphological,2,all_three,0.2,0.2,0.8,RandomForest,none,0.3796,199,300,1,40,40,True,0.282,0.28200000000000003,0.26781107209198607,0.267811072091986,0.27615726600364293,1.0
mfeat_morphological__seed2__all_three__RandomForest__class_weight,mfeat_morphological,2,all_three,0.2,0.2,0.8,RandomForest,class_weight,0.3822,199,300,1,40,40,True,0.252,0.252,0.23097224475887584,0.23097224475887584,0.2461612865031785,0.98
mfeat_morphological__seed2__all_three__RandomForest__random_oversample,mfeat_morphological,2,all_three,0.2,0.2,0.8,RandomForest,random_oversample,0.4416,199,300,1,40,40,True,0.332,0.33199999999999996,0.3319043678752856,0.3319043678752856,0.3056429074724524,0.92
mfeat_morphological__seed2__all_three__XGBoost__none,mfeat_morphological,2,all_three,0.2,0.2,0.8,XGBoost,none,0.3374,199,300,1,40,40,True,0.262,0.262,0.2436878934185586,0.24368789341855862,0.25828866272536527,0.98
mfeat_morphological__seed2__all_three__XGBoost__class_weight,mfeat_morphological,2,all_three,0.2,0.2,0.8,XGBoost,class_weight,0.3501,199,300,1,40,40,True,0.364,0.364,0.34406293538748245,0.3440629353874824,0.31946185641111235,0.96
mfeat_morphological__seed2__all_three__XGBoost__random_oversample,mfeat_morphological,2,all_three,0.2,0.2,0.8,XGBoost,random_oversample,0.5978,199,300,1,40,40,True,0.318,0.318,0.31188660572612265,0.3118866057261227,0.28906711659744133,0.9
mfeat_morphological__seed2__all_three__LightGBM__none,mfeat_morphological,2,all_three,0.2,0.2,0.8,LightGBM,none,0.4642,199,300,1,40,40,True,0.258,0.258,0.2387428007487916,0.2387428007487916,0.2334463994931825,0.96
mfeat_morphological__seed2__all_three__LightGBM__class_weight,mfeat_morphological,2,all_three,0.2,0.2,0.8,LightGBM,class_weight,0.3086,199,300,1,40,40,True,0.298,0.298,0.2784820975023235,0.2784820975023235,0.2679051568120783,0.94
mfeat_morphological__seed2__all_three__LightGBM__random_oversample,mfeat_morphological,2,all_three,0.2,0.2,0.8,LightGBM,random_oversample,0.6512,199,300,1,40,40,True,0.286,0.286,0.266780446589605,0.2667804465896049,0.2524249190209629,0.94
mfeat_morphological__seed3__clean__LogisticRegression__none,mfeat_morphological,3,clean,0.0,0.0,natural,LogisticRegression,none,0.0449,1500,0,2,1350,1350,True,0.758,0.7580000000000001,0.7553169176338275,0.7553169176338275,0.7316445932212257,0.58
mfeat_morphological__seed3__clean__LogisticRegression__class_weight,mfeat_morphological,3,clean,0.0,0.0,natural,LogisticRegression,class_weight,0.0447,1500,0,2,1350,1350,True,0.758,0.7580000000000001,0.7553169176338275,0.7553169176338275,0.7316445932212257,0.58
mfeat_morphological__seed3__clean__LogisticRegression__random_oversample,mfeat_morphological,3,clean,0.0,0.0,natural,LogisticRegression,random_oversample,0.045,1500,0,2,1350,1350,True,0.758,0.7580000000000001,0.7553169176338275,0.7553169176338275,0.7316445932212257,0.58
mfeat_morphological__seed3__clean__RandomForest__none,mfeat_morphological,3,clean,0.0,0.0,natural,RandomForest,none,0.438,1500,0,2,1350,1350,True,0.714,0.714,0.7096812635646443,0.7096812635646442,0.6826531882710472,0.38
mfeat_morphological__seed3__clean__RandomForest__class_weight,mfeat_morphological,3,clean,0.0,0.0,natural,RandomForest,class_weight,0.4457,1500,0,2,1350,1350,True,0.714,0.714,0.7096812635646443,0.7096812635646442,0.6826531882710472,0.38
mfeat_morphological__seed3__clean__RandomForest__random_oversample,mfeat_morphological,3,clean,0.0,0.0,natural,RandomForest,random_oversample,0.4501,1500,0,2,1350,1350,True,0.702,0.702,0.6975891217520056,0.6975891217520057,0.6693084536913914,0.38
mfeat_morphological__seed3__clean__XGBoost__none,mfeat_morphological,3,clean,0.0,0.0,natural,XGBoost,none,0.9492,1500,0,2,1350,1350,True,0.706,0.7060000000000001,0.700868294064321,0.7008682940643212,0.6738096605218843,0.46
mfeat_morphological__seed3__clean__XGBoost__class_weight,mfeat_morphological,3,clean,0.0,0.0,natural,XGBoost,class_weight,0.8969,1500,0,2,1350,1350,True,0.706,0.7060000000000001,0.700868294064321,0.7008682940643212,0.6738096605218843,0.46
mfeat_morphological__seed3__clean__XGBoost__random_oversample,mfeat_morphological,3,clean,0.0,0.0,natural,XGBoost,random_oversample,0.7863,1500,0,2,1350,1350,True,0.702,0.7020000000000001,0.69739208080035,0.69739208080035,0.669311432148486,0.46
mfeat_morphological__seed3__clean__LightGBM__none,mfeat_morphological,3,clean,0.0,0.0,natural,LightGBM,none,1.1256,1500,0,2,1350,1350,True,0.682,0.6819999999999999,0.6787376131764441,0.6787376131764441,0.6468363037638788,0.4
mfeat_morphological__seed3__clean__LightGBM__class_weight,mfeat_morphological,3,clean,0.0,0.0,natural,LightGBM,class_weight,0.9719,1500,0,2,1350,1350,True,0.682,0.6819999999999999,0.6787376131764441,0.6787376131764441,0.6468363037638788,0.4
mfeat_morphological__seed3__clean__LightGBM__random_oversample,mfeat_morphological,3,clean,0.0,0.0,natural,LightGBM,random_oversample,1.0629,1500,0,2,1350,1350,True,0.682,0.6819999999999999,0.6787376131764441,0.6787376131764441,0.6468363037638788,0.4
mfeat_morphological__seed3__noise_only__LogisticRegression__none,mfeat_morphological,3,noise_only,0.2,0.0,natural,LogisticRegression,none,0.0461,1500,300,4,1338,1338,True,0.756,0.756,0.751876177645518,0.751876177645518,0.7301327967671473,0.36
mfeat_morphological__seed3__noise_only__LogisticRegression__class_weight,mfeat_morphological,3,noise_only,0.2,0.0,natural,LogisticRegression,class_weight,0.0451,1500,300,4,1338,1338,True,0.75,0.75,0.743500460477823,0.743500460477823,0.7235773849252501,0.32
mfeat_morphological__seed3__noise_only__LogisticRegression__random_oversample,mfeat_morphological,3,noise_only,0.2,0.0,natural,LogisticRegression,random_oversample,0.0461,1500,300,4,1338,1338,True,0.752,0.752,0.7456761813176526,0.7456761813176525,0.7258653050212369,0.32
mfeat_morphological__seed3__noise_only__RandomForest__none,mfeat_morphological,3,noise_only,0.2,0.0,natural,RandomForest,none,0.4772,1500,300,4,1338,1338,True,0.676,0.6759999999999999,0.6698457347096132,0.6698457347096131,0.6403757974007336,0.36
mfeat_morphological__seed3__noise_only__RandomForest__class_weight,mfeat_morphological,3,noise_only,0.2,0.0,natural,RandomForest,class_weight,0.4623,1500,300,4,1338,1338,True,0.686,0.6859999999999999,0.6804127178661024,0.6804127178661024,0.651389096441787,0.36
mfeat_morphological__seed3__noise_only__RandomForest__random_oversample,mfeat_morphological,3,noise_only,0.2,0.0,natural,RandomForest,random_oversample,0.4982,1500,300,4,1338,1338,True,0.692,0.692,0.6875196667958281,0.6875196667958279,0.6580147057265493,0.36
mfeat_morphological__seed3__noise_only__XGBoost__none,mfeat_morphological,3,noise_only,0.2,0.0,natural,XGBoost,none,0.9443,1500,300,4,1338,1338,True,0.67,0.6699999999999999,0.6637938556465526,0.6637938556465525,0.6336037286208508,0.38
mfeat_morphological__seed3__noise_only__XGBoost__class_weight,mfeat_morphological,3,noise_only,0.2,0.0,natural,XGBoost,class_weight,0.9099,1500,300,4,1338,1338,True,0.684,0.6839999999999999,0.6778946738503839,0.6778946738503839,0.649142825529087,0.34
mfeat_morphological__seed3__noise_only__XGBoost__random_oversample,mfeat_morphological,3,noise_only,0.2,0.0,natural,XGBoost,random_oversample,0.9029,1500,300,4,1338,1338,True,0.678,0.6779999999999999,0.6711228572934672,0.6711228572934672,0.6426307796561607,0.4
mfeat_morphological__seed3__noise_only__LightGBM__none,mfeat_morphological,3,noise_only,0.2,0.0,natural,LightGBM,none,1.4981,1500,300,4,1338,1338,True,0.632,0.6319999999999999,0.6263995318502278,0.6263995318502279,0.5913608495368293,0.34
mfeat_morphological__seed3__noise_only__LightGBM__class_weight,mfeat_morphological,3,noise_only,0.2,0.0,natural,LightGBM,class_weight,1.4806,1500,300,4,1338,1338,True,0.634,0.634,0.6298849448894146,0.6298849448894147,0.5935417690418253,0.34
mfeat_morphological__seed3__noise_only__LightGBM__random_oversample,mfeat_morphological,3,noise_only,0.2,0.0,natural,LightGBM,random_oversample,1.5034,1500,300,4,1338,1338,True,0.64,0.6399999999999999,0.635349663564274,0.635349663564274,0.6003923845787864,0.36
mfeat_morphological__seed3__missing_only__LogisticRegression__none,mfeat_morphological,3,missing_only,0.0,0.2,natural,LogisticRegression,none,0.0367,1500,0,2,1350,1350,True,0.646,0.646,0.6425580999873113,0.6425580999873112,0.6080166109969538,0.58
mfeat_morphological__seed3__missing_only__LogisticRegression__class_weight,mfeat_morphological,3,missing_only,0.0,0.2,natural,LogisticRegression,class_weight,0.0368,1500,0,2,1350,1350,True,0.646,0.646,0.6425580999873113,0.6425580999873112,0.6080166109969538,0.58
mfeat_morphological__seed3__missing_only__LogisticRegression__random_oversample,mfeat_morphological,3,missing_only,0.0,0.2,natural,LogisticRegression,random_oversample,0.036,1500,0,2,1350,1350,True,0.646,0.646,0.6425580999873113,0.6425580999873112,0.6080166109969538,0.58
mfeat_morphological__seed3__missing_only__RandomForest__none,mfeat_morphological,3,missing_only,0.0,0.2,natural,RandomForest,none,0.4653,1500,0,2,1350,1350,True,0.682,0.682,0.6792464044965323,0.6792464044965322,0.6469686558533244,0.44
mfeat_morphological__seed3__missing_only__RandomForest__class_weight,mfeat_morphological,3,missing_only,0.0,0.2,natural,RandomForest,class_weight,0.4442,1500,0,2,1350,1350,True,0.682,0.682,0.6792464044965323,0.6792464044965322,0.6469686558533244,0.44
mfeat_morphological__seed3__missing_only__RandomForest__random_oversample,mfeat_morphological,3,missing_only,0.0,0.2,natural,RandomForest,random_oversample,0.459,1500,0,2,1350,1350,True,0.678,0.678,0.6744975047554476,0.6744975047554478,0.6426422190491454,0.48
mfeat_morphological__seed3__missing_only__XGBoost__none,mfeat_morphological,3,missing_only,0.0,0.2,natural,XGBoost,none,0.9797,1500,0,2,1350,1350,True,0.678,0.678,0.6740233360265125,0.6740233360265125,0.6432608549087846,0.5
mfeat_morphological__seed3__missing_only__XGBoost__class_weight,mfeat_morphological,3,missing_only,0.0,0.2,natural,XGBoost,class_weight,1.052,1500,0,2,1350,1350,True,0.678,0.678,0.6740233360265125,0.6740233360265125,0.6432608549087846,0.5
mfeat_morphological__seed3__missing_only__XGBoost__random_oversample,mfeat_morphological,3,missing_only,0.0,0.2,natural,XGBoost,random_oversample,0.7127,1500,0,2,1350,1350,True,0.68,0.68,0.6775356677764133,0.6775356677764134,0.645092730000337,0.52
mfeat_morphological__seed3__missing_only__LightGBM__none,mfeat_morphological,3,missing_only,0.0,0.2,natural,LightGBM,none,1.3697,1500,0,2,1350,1350,True,0.664,0.6639999999999999,0.6614751638585944,0.6614751638585946,0.6271518517762127,0.48
mfeat_morphological__seed3__missing_only__LightGBM__class_weight,mfeat_morphological,3,missing_only,0.0,0.2,natural,LightGBM,class_weight,1.3886,1500,0,2,1350,1350,True,0.664,0.6639999999999999,0.6614751638585944,0.6614751638585946,0.6271518517762127,0.48
mfeat_morphological__seed3__missing_only__LightGBM__random_oversample,mfeat_morphological,3,missing_only,0.0,0.2,natural,LightGBM,random_oversample,1.2574,1500,0,2,1350,1350,True,0.664,0.6639999999999999,0.6614751638585944,0.6614751638585946,0.6271518517762127,0.48
mfeat_morphological__seed3__imbalance_only__LogisticRegression__none,mfeat_morphological,3,imbalance_only,0.0,0.0,0.8,LogisticRegression,none,0.0354,188,0,2,38,38,True,0.516,0.516,0.4788899517871698,0.4788899517871698,0.5044806286906587,0.5
mfeat_morphological__seed3__imbalance_only__LogisticRegression__class_weight,mfeat_morphological,3,imbalance_only,0.0,0.0,0.8,LogisticRegression,class_weight,0.0348,188,0,2,38,38,True,0.694,0.6940000000000002,0.6915452240686635,0.6915452240686635,0.6604375012992877,0.42
