combination,dataset_name,model_name,seed,label_noise,missing_rate,imbalance_level,metric,p_clean,actual_drop,expected_drop,interaction,bounded_interaction,relative_clean_interaction,pure_three_way_residual
noise_imbalance,cmc,HistGradientBoosting,1,0.2,0.0,0.8,macro_f1,0.4761478200237889,0.1535401065932907,0.1427446716443565,0.010795434948934202,0.010795434948934202,0.021758505254374776,
missing_imbalance,cmc,HistGradientBoosting,1,0.0,0.2,0.8,macro_f1,0.4761478200237889,0.17996304231034882,0.08270439080716463,0.09725865150318419,0.09725865150318419,0.19602756996598494,
all_three_excess_over_singles,cmc,HistGradientBoosting,1,0.2,0.2,0.8,macro_f1,0.4761478200237889,0.186994048007807,0.13335413167433774,0.05363991633346926,0.05363991633346926,0.1081127723808146,-0.08010683719102851
noise_missing,cmc,XGBoost,1,0.2,0.2,natural,macro_f1,0.5010953501848746,0.048758360213476126,0.03383571304218713,0.014922647171288994,0.014922647171288994,0.028637076047588462,
noise_imbalance,cmc,XGBoost,1,0.2,0.0,0.8,macro_f1,0.5010953501848746,0.2189854222699481,0.17316139841029654,0.045824023859651564,0.045824023859651564,0.08793788669078333,
missing_imbalance,cmc,XGBoost,1,0.0,0.2,0.8,macro_f1,0.5010953501848746,0.21144888553841001,0.1485356784773838,0.06291320706102621,0.06291320706102621,0.12073262031354878,
all_three_excess_over_singles,cmc,XGBoost,1,0.2,0.2,0.8,macro_f1,0.5010953501848746,0.2640917114455714,0.17776639496493374,0.08632531648063768,0.08632531648063768,0.16566126803858663,-0.03733456161132909
noise_missing,cmc,LightGBM,1,0.2,0.2,natural,macro_f1,0.4813708513708514,0.06049340989252272,0.033863966475612184,0.026629443416910537,0.026629443416910537,0.053113266046680103,
noise_imbalance,cmc,LightGBM,1,0.2,0.0,0.8,macro_f1,0.4813708513708514,0.2017737540641813,0.1547040417613964,0.047069712302784894,0.047069712302784894,0.09388202799202744,
missing_imbalance,cmc,LightGBM,1,0.0,0.2,0.8,macro_f1,0.4813708513708514,0.1636624600176002,0.12379723861982239,0.03986522139777782,0.03986522139777782,0.07951244331172838,
all_three_excess_over_singles,cmc,LightGBM,1,0.2,0.2,0.8,macro_f1,0.4813708513708514,0.2072057662977651,0.1561826234284155,0.051023142869349614,0.051023142869349614,0.10176727013515408,-0.06254123424812363
noise_missing,cmc,LogisticRegression,2,0.2,0.2,natural,macro_f1,0.469926725812668,0.005735513676250359,-0.015428168581986201,0.02116368225823656,0.02116368225823656,0.04319764802202047,
noise_imbalance,cmc,LogisticRegression,2,0.2,0.0,0.8,macro_f1,0.469926725812668,0.26929180517774737,0.25969753147617497,0.009594273701572398,0.009594273701572398,0.019583078848490774,
missing_imbalance,cmc,LogisticRegression,2,0.0,0.2,0.8,macro_f1,0.469926725812668,0.26450528173174914,0.26345791029733356,0.0010473714344155782,0.0010473714344155782,0.0021378124099644623,
all_three_excess_over_singles,cmc,LogisticRegression,2,0.2,0.2,0.8,macro_f1,0.469926725812668,0.2696732403880799,0.25386363659576117,0.015809603792318716,0.015809603792318716,0.03226932306273855,-0.01599572360190582
noise_missing,cmc,LinearSVM,2,0.2,0.2,natural,macro_f1,0.4719145195103807,0.02781302672961783,0.001806129959743552,0.026006896769874277,0.026006896769874277,0.05286873173770074,
noise_imbalance,cmc,LinearSVM,2,0.2,0.0,0.8,macro_f1,0.4719145195103807,0.27204102172416955,0.25400586005421044,0.01803516166995911,0.01803516166995911,0.03666320255785521,
missing_imbalance,cmc,LinearSVM,2,0.0,0.2,0.8,macro_f1,0.4719145195103807,0.27204102172416955,0.26984664714363277,0.0021943745805367842,0.0021943745805367842,0.004460885974093467,
all_three_excess_over_singles,cmc,LinearSVM,2,0.2,0.2,0.8,macro_f1,0.4719145195103807,0.27204102172416955,0.2628293185787934,0.009211703145376171,0.009211703145376171,0.018726227383052026,-0.037024729874994
noise_missing,cmc,KNN,2,0.2,0.2,natural,macro_f1,0.4772636139157171,0.08789177059355929,0.103747586748479,-0.01585581615491971,-0.01585581615491971,-0.03188613787777999,
noise_imbalance,cmc,KNN,2,0.2,0.0,0.8,macro_f1,0.4772636139157171,0.2367721812688971,0.2539780819501779,-0.017205900681280806,-0.017205900681280806,-0.03460116565898001,
missing_imbalance,cmc,KNN,2,0.0,0.2,0.8,macro_f1,0.4772636139157171,0.2324686066843772,0.2728152511482537,-0.040346644463876535,-0.040346644463876535,-0.08113733507699404,
all_three_excess_over_singles,cmc,KNN,2,0.2,0.2,0.8,macro_f1,0.4772636139157171,0.24076817475057438,0.3152704599234553,-0.07450228517288093,-0.07450228517288093,-0.1498245258409528,-0.0010939238728038814
noise_missing,cmc,DecisionTree,2,0.2,0.2,natural,macro_f1,0.4812193553572864,0.05039401825442669,0.1624726279599218,-0.1120786097054951,-0.1120786097054951,-0.2236118946875099,
noise_imbalance,cmc,DecisionTree,2,0.2,0.0,0.8,macro_f1,0.4812193553572864,0.16067055785027018,0.1770564114598538,-0.01638585360958361,-0.01638585360958361,-0.03269198093498048,
missing_imbalance,cmc,DecisionTree,2,0.0,0.2,0.8,macro_f1,0.4812193553572864,0.11828330127358117,0.140501963986378,-0.02221866271279682,-0.02221866271279682,-0.04432921928355819,
all_three_excess_over_singles,cmc,DecisionTree,2,0.2,0.2,0.8,macro_f1,0.4812193553572864,0.11607655910835207,0.24001550170307678,-0.12393894259472471,-0.12393894259472471,-0.2472748533551279,0.026744183433150825
noise_missing,cmc,RandomForest,2,0.2,0.2,natural,macro_f1,0.4672562164523579,0.018718302753153893,0.09598983098777769,-0.0772715282346238,-0.0772715282346238,-0.15858500235713077,
noise_imbalance,cmc,RandomForest,2,0.2,0.0,0.8,macro_f1,0.4672562164523579,0.20433396477071608,0.17976612704471429,0.024567837726001795,0.024567837726001795,0.050420778425110044,
missing_imbalance,cmc,RandomForest,2,0.0,0.2,0.8,macro_f1,0.4672562164523579,0.21213360410038407,0.18463936442189277,0.027494239678491295,0.027494239678491295,0.056426657577963564,
all_three_excess_over_singles,cmc,RandomForest,2,0.2,0.2,0.8,macro_f1,0.4672562164523579,0.2136892015102166,0.23019766122719237,-0.016508459716975787,-0.016508459716975787,-0.033880449668085295,0.008700991113154921
noise_missing,cmc,ExtraTrees,2,0.2,0.2,natural,macro_f1,0.456363343155796,0.07664976464216045,0.08042977564782428,-0.0037800110056638303,-0.0037800110056638303,-0.007935142491490086,
noise_imbalance,cmc,ExtraTrees,2,0.2,0.0,0.8,macro_f1,0.456363343155796,0.1599931982544479,0.13993362635722117,0.020059571897226736,0.020059571897226736,0.04210981425299594,
missing_imbalance,cmc,ExtraTrees,2,0.0,0.2,0.8,macro_f1,0.456363343155796,0.15804448082685763,0.1513931656418538,0.0066513151850038366,0.0066513151850038366,0.01396269314288632,
all_three_excess_over_singles,cmc,ExtraTrees,2,0.2,0.2,0.8,macro_f1,0.456363343155796,0.18719019068744902,0.18587828382344962,0.0013119068639994014,0.0013119068639994014,0.0027540046539020497,-0.02161896921256734
noise_missing,cmc,HistGradientBoosting,2,0.2,0.2,natural,macro_f1,0.4680068789657831,0.051937847326281594,0.09666030652505098,-0.04472245919876938,-0.04472245919876938,-0.09164309178089501,
noise_imbalance,cmc,HistGradientBoosting,2,0.2,0.0,0.8,macro_f1,0.4680068789657831,0.15476183248905928,0.1611987212047597,-0.006436888715700417,-0.006436888715700417,-0.013190159797218236,
missing_imbalance,cmc,HistGradientBoosting,2,0.0,0.2,0.8,macro_f1,0.4680068789657831,0.1658426205421673,0.14700667550913588,0.01883594503303143,0.01883594503303143,0.038597703935956455,
all_three_excess_over_singles,cmc,HistGradientBoosting,2,0.2,0.2,0.8,macro_f1,0.4680068789657831,0.1588010871223488,0.20243285161947328,-0.04363176449712447,-0.04363176449712447,-0.08940809315965347,-0.011308361615686102
noise_missing,cmc,XGBoost,2,0.2,0.2,natural,macro_f1,0.4924059007103989,0.046903986466803216,0.10189045915904721,-0.05498647269224399,-0.05498647269224399,-0.10731038150811849,
noise_imbalance,cmc,XGBoost,2,0.2,0.0,0.8,macro_f1,0.4924059007103989,0.2144370058060202,0.1783438205359965,0.0360931852700237,0.0360931852700237,0.07043866048377692,
missing_imbalance,cmc,XGBoost,2,0.0,0.2,0.8,macro_f1,0.4924059007103989,0.19591668615704944,0.19091408498887413,0.005002601168175302,0.005002601168175302,0.009762965573268579,
all_three_excess_over_singles,cmc,XGBoost,2,0.2,0.2,0.8,macro_f1,0.4924059007103989,0.2170868581619157,0.23557418234195893,-0.01848732418004323,-0.01848732418004323,-0.03607945215777653,-0.004596637925998237
noise_missing,cmc,LightGBM,2,0.2,0.2,natural,macro_f1,0.4665881706503395,0.03976561874417556,0.0564948957919616,-0.01672927704778604,-0.01672927704778604,-0.03438077219474297,
noise_imbalance,cmc,LightGBM,2,0.2,0.0,0.8,macro_f1,0.4665881706503395,0.1974625219305698,0.11827557104528919,0.0791869508852806,0.0791869508852806,0.16273916149553103,
missing_imbalance,cmc,LightGBM,2,0.0,0.2,0.8,macro_f1,0.4665881706503395,0.18345295488230018,0.1316885431657296,0.05176441171657059,0.05176441171657059,0.10638238830875384,
all_three_excess_over_singles,cmc,LightGBM,2,0.2,0.2,0.8,macro_f1,0.4665881706503395,0.1801252309103884,0.15322950500149018,0.026895725908898216,0.026895725908898216,0.05527410556025495,-0.08732635964516694
noise_missing,cmc,LogisticRegression,3,0.2,0.2,natural,macro_f1,0.496303119953777,0.025191801269892122,0.0659524838263234,-0.04076068255643128,-0.04076068255643128,-0.078947193966367,
noise_imbalance,cmc,LogisticRegression,3,0.2,0.0,0.8,macro_f1,0.496303119953777,0.2960496345291889,0.3046689856739703,-0.008619351144781406,-0.008619351144781406,-0.016694361919705365,
missing_imbalance,cmc,LogisticRegression,3,0.0,0.2,0.8,macro_f1,0.496303119953777,0.29642962216756585,0.3375097513377151,-0.04108012917014925,-0.04108012917014925,-0.07956591308963429,
all_three_excess_over_singles,cmc,LogisticRegression,3,0.2,0.2,0.8,macro_f1,0.496303119953777,0.29642962216756585,0.3540656104190044,-0.057635988251438564,-0.057635988251438564,-0.11163207430665639,0.032824174619923374
noise_missing,cmc,LinearSVM,3,0.2,0.2,natural,macro_f1,0.4721727032484683,0.018091088473760786,0.06193503607141432,-0.04384394759765353,-0.04384394759765353,-0.08908244465463451,
noise_imbalance,cmc,LinearSVM,3,0.2,0.0,0.8,macro_f1,0.4721727032484683,0.27229920546225705,0.2958015676745978,-0.023502362212340755,-0.023502362212340755,-0.047752266749494704,
missing_imbalance,cmc,LinearSVM,3,0.0,0.2,0.8,macro_f1,0.4721727032484683,0.27229920546225705,0.3107318793213306,-0.03843267385907356,-0.03843267385907356,-0.07808778017433288,
all_three_excess_over_singles,cmc,LinearSVM,3,0.2,0.2,0.8,macro_f1,0.4721727032484683,0.27229920546225705,0.3342342415336714,-0.06193503607141432,-0.06193503607141432,-0.12584004692382758,0.04384394759765353
noise_missing,cmc,KNN,3,0.2,0.2,natural,macro_f1,0.4975056526671821,0.0905994503352685,0.1209844006793881,-0.030384950344119588,-0.030384950344119588,-0.058714238554725004,
noise_imbalance,cmc,KNN,3,0.2,0.0,0.8,macro_f1,0.4975056526671821,0.2474650418809573,0.2310102195662957,0.01645482231466161,0.01645482231466161,0.03179641078286738,
missing_imbalance,cmc,KNN,3,0.0,0.2,0.8,macro_f1,0.4975056526671821,0.2587647116004305,0.2838558134819312,-0.025091101881500655,-0.025091101881500655,-0.04848469142739438,
all_three_excess_over_singles,cmc,KNN,3,0.2,0.2,0.8,macro_f1,0.4975056526671821,0.2467147957282274,0.3179252168638075,-0.07121042113558007,-0.07121042113558007,-0.13760317547947032,-0.03218919122462144
noise_missing,cmc,DecisionTree,3,0.2,0.2,natural,macro_f1,0.4410277620218063,0.08568082922188525,0.10646380936128325,-0.020782980139398,-0.020782980139398,-0.04507967166284224,
noise_imbalance,cmc,DecisionTree,3,0.2,0.0,0.8,macro_f1,0.4410277620218063,0.042442254930263934,0.12484033837704334,-0.0823980834467794,-0.0823980834467794,-0.17872694495756206,
missing_imbalance,cmc,DecisionTree,3,0.0,0.2,0.8,macro_f1,0.4410277620218063,0.11519995822269102,0.1219759588079729,-0.006776000585281883,-0.006776000585281883,-0.014697597722892405,
all_three_excess_over_singles,cmc,DecisionTree,3,0.2,0.2,0.8,macro_f1,0.4410277620218063,0.09834153139544544,0.17664005327314974,-0.07829852187770431,-0.07829852187770431,-0.16983472217449855,0.031658542293754977
noise_missing,cmc,RandomForest,3,0.2,0.2,natural,macro_f1,0.4789728392726489,0.05814737829660177,-0.036009775070801664,0.09415715336740343,0.09415715336740343,0.1887019612222902,
noise_imbalance,cmc,RandomForest,3,0.2,0.0,0.8,macro_f1,0.4789728392726489,0.1877181985812122,0.13056890191811188,0.05714929666310031,0.05714929666310031,0.11453388273880129,
missing_imbalance,cmc,RandomForest,3,0.0,0.2,0.8,macro_f1,0.4789728392726489,0.24786659823493679,0.10780686393987243,0.14005973429506435,0.14005973429506435,0.28069610862833533,
all_three_excess_over_singles,cmc,RandomForest,3,0.2,0.2,0.8,macro_f1,0.4789728392726489,0.24044191562110018,0.10118299539359132,0.13925892022750885,0.13925892022750885,0.2790911834610199,-0.15210726409805925
noise_missing,cmc,ExtraTrees,3,0.2,0.2,natural,macro_f1,0.4853079704144843,0.06769220317943653,0.030651898794789856,0.03704030438464667,0.03704030438464667,0.07330243446242093,
noise_imbalance,cmc,ExtraTrees,3,0.2,0.0,0.8,macro_f1,0.4853079704144843,0.1928012840055457,0.17382356861576176,0.018977715389783933,0.018977715389783933,0.03755673074821531,
missing_imbalance,cmc,ExtraTrees,3,0.0,0.2,0.8,macro_f1,0.4853079704144843,0.2359180507754196,0.19315365535077816,0.042764395424641444,0.042764395424641444,0.0846303599556593,
all_three_excess_over_singles,cmc,ExtraTrees,3,0.2,0.2,0.8,macro_f1,0.4853079704144843,0.2279860771557815,0.1988145613806649,0.02917151577511662,0.02917151577511662,0.057730171465904985,-0.06961089942395543
noise_missing,cmc,HistGradientBoosting,3,0.2,0.2,natural,macro_f1,0.4801960628735814,0.0941493968707271,0.013094631013255476,0.08105476585747162,0.08105476585747162,0.1620459893103102,
noise_imbalance,cmc,HistGradientBoosting,3,0.2,0.0,0.8,macro_f1,0.4801960628735814,0.1508022947766509,0.09834375077083551,0.0524585440058154,0.0524585440058154,0.10487596344610507,
missing_imbalance,cmc,HistGradientBoosting,3,0.0,0.2,0.8,macro_f1,0.4801960628735814,0.19308836574909322,0.08795186576811881,0.10513649998097441,0.10513649998097441,0.2101905788241808,
all_three_excess_over_singles,cmc,HistGradientBoosting,3,0.2,0.2,0.8,macro_f1,0.4801960628735814,0.19704579316120718,0.0996951237761049,0.09735066938510228,0.09735066938510228,0.1946250212883153,-0.14129914045915914
noise_missing,cmc,XGBoost,3,0.2,0.2,natural,macro_f1,0.5063439242346033,0.11691884549462966,-0.002172998913549218,0.11909184440817888,0.11909184440817888,0.22626240928183863,
noise_imbalance,cmc,XGBoost,3,0.2,0.0,0.8,macro_f1,0.5063439242346033,0.1890285929103137,0.11986213155456948,0.06916646135574422,0.06916646135574422,0.13140925195692993,
missing_imbalance,cmc,XGBoost,3,0.0,0.2,0.8,macro_f1,0.5063439242346033,0.2162112237734114,0.14314644889925682,0.07306477487415458,0.07306477487415458,0.1388156517250648,
all_three_excess_over_singles,cmc,XGBoost,3,0.2,0.2,0.8,macro_f1,0.5063439242346033,0.2541610140692709,0.13041779077013854,0.12374322329913234,0.12374322329913234,0.23509955677568953,-0.13757985733894534
noise_missing,cmc,LightGBM,3,0.2,0.2,natural,macro_f1,0.493884929228751,0.1008196172340991,0.02017249924774067,0.08064711798635843,0.08064711798635843,0.156936141535412,
noise_imbalance,cmc,LightGBM,3,0.2,0.0,0.8,macro_f1,0.493884929228751,0.15559573208295568,0.1377640077680355,0.017831724314920194,0.017831724314920194,0.034699839011979615,
missing_imbalance,cmc,LightGBM,3,0.0,0.2,0.8,macro_f1,0.493884929228751,0.17936312894745698,0.13380375762491198,0.045559371322545006,0.045559371322545006,0.08865675705049658,
all_three_excess_over_singles,cmc,LightGBM,3,0.2,0.2,0.8,macro_f1,0.493884929228751,0.2029747849517713,0.14587013232034407,0.05710465263142722,0.05710465263142722,0.11112342352038045,-0.08693356099239641
noise_missing,cmc,LogisticRegression,4,0.2,0.2,natural,macro_f1,0.4889151893634166,0.03518343010070829,0.025224322722284587,0.009959107378423704,0.009959107378423704,0.01956928695895516,
noise_imbalance,cmc,LogisticRegression,4,0.2,0.0,0.8,macro_f1,0.4889151893634166,0.2890416915772054,0.2964236990038977,-0.007382007426692316,-0.007382007426692316,-0.01450537846183408,
missing_imbalance,cmc,LogisticRegression,4,0.0,0.2,0.8,macro_f1,0.4889151893634166,0.2886617039388285,0.30536116117537887,-0.016699457236550364,-0.016699457236550364,-0.032813831431203894,
all_three_excess_over_singles,cmc,LogisticRegression,4,0.2,0.2,0.8,macro_f1,0.4889151893634166,0.2886617039388285,0.3135045914507806,-0.024842887511952072,-0.024842887511952072,-0.04881537834040114,-0.010720530227133096
noise_missing,cmc,LinearSVM,4,0.2,0.2,natural,macro_f1,0.4797408159579206,0.021209039132460417,0.025651861082436056,-0.004442821949975639,-0.004442821949975639,-0.008890252323015648,
noise_imbalance,cmc,LinearSVM,4,0.2,0.0,0.8,macro_f1,0.4797408159579206,0.2798673181717094,0.2836641262970773,-0.003796808125367923,-0.003796808125367923,-0.007597554580548056,
missing_imbalance,cmc,LinearSVM,4,0.0,0.2,0.8,macro_f1,0.4797408159579206,0.2798673181717094,0.30172237112877753,-0.021855052957068133,-0.021855052957068133,-0.0437327755892334,
all_three_excess_over_singles,cmc,LinearSVM,4,0.2,0.2,0.8,macro_f1,0.4797408159579206,0.2798673181717094,0.30551917925414546,-0.025651861082436056,-0.025651861082436056,-0.05133033016978145,0.004442821949975639
noise_missing,cmc,KNN,4,0.2,0.2,natural,macro_f1,0.4742651984031294,0.06912228961952721,0.15090918032132034,-0.08178689070179312,-0.08178689070179312,-0.16547167586556766,
noise_imbalance,cmc,KNN,4,0.2,0.0,0.8,macro_f1,0.4742651984031294,0.24758220042059442,0.25311483927834755,-0.005532638857753125,-0.005532638857753125,-0.011193664606830418,
missing_imbalance,cmc,KNN,4,0.0,0.2,0.8,macro_f1,0.4742651984031294,0.23446492649607223,0.2638391062296304,-0.029374179733558187,-0.029374179733558187,-0.05942999796154008,
all_three_excess_over_singles,cmc,KNN,4,0.2,0.2,0.8,macro_f1,0.4742651984031294,0.2299695990114153,0.33393156291464915,-0.10396196390323384,-0.10396196390323384,-0.2103364028847547,0.012731745389870597
noise_missing,cmc,DecisionTree,4,0.2,0.2,natural,macro_f1,0.4293592082553322,0.0358319727470956,0.055554317716396906,-0.01972234496930131,-0.01972234496930131,-0.04388993172271836,
noise_imbalance,cmc,DecisionTree,4,0.2,0.0,0.8,macro_f1,0.4293592082553322,0.11337646823901709,0.06473987783085,0.04863659040816709,0.04863659040816709,0.10823543729525867,
missing_imbalance,cmc,DecisionTree,4,0.0,0.2,0.8,macro_f1,0.4293592082553322,0.060086675257369215,0.0737642840872425,-0.013677608829873289,-0.013677608829873289,-0.0304380294842016,
all_three_excess_over_singles,cmc,DecisionTree,4,0.2,0.2,0.8,macro_f1,0.4293592082553322,0.06327604857233832,0.0970292398172447,-0.03375319124490639,-0.03375319124490639,-0.07511405268839479,-0.04898982785389888
